nodenumber,sound-pressure,spl-db,particle-velocity,sound-intensity,sil-db
1,-3.6358465124503714,105.19151090993662,0.005489998745701996,-0.019960792792917514,103.00177786387816
2,-5.072031878953567,108.08303957729372,0.00921922386243068,-0.04676019732945785,106.69876335229618
3,-5.789905729616294,109.23282994005754,0.014833336111621518,-0.08588361774200172,109.33910330271618
4,-6.596828587033088,110.36610407582428,0.016067113435724426,-0.10599199322389027,110.25273059321195
5,-7.273091156544979,111.2137807025417,0.018101325930160783,-0.1316525935443907,111.1942941908905
6,-8.176265903472085,112.23050022426706,0.02211951911073129,-0.18085506990627145,112.57330687836122
7,-9.157610612965073,113.2150435492265,0.02409131571488388,-0.2206188884709128,113.43642692181773
8,-9.94137712183874,113.92833106438394,0.024376838977104853,-0.2423393493097371,113.84423937458187
9,-11.009507239679806,114.81475771433519,0.027290284101638917,-0.30045258038991235,114.77775938235388
10,-12.234185220950167,115.73090111204478,0.03291079653848783,-0.4026367806208657,116.04913444897072
11,-13.546762485944784,116.61611041529994,0.03579465902089396,-0.4849017440214313,116.856537461232
12,-14.3300956524472,117.10438187260357,0.03672456883157338,-0.5262665841513275,117.21205794909136
13,-14.811958953127034,117.3916500839807,0.03862042165508228,-0.5720441003075372,117.57429510929278
14,-15.2704615782568,117.65644337907369,0.03967360015155919,-0.6058341867855077,117.82353776612196
15,-15.930879727617139,118.02419526413726,0.03970647923028992,-0.6325591450248765,118.01101138791802
16,-16.321203585044714,118.23444372785866,0.039098238205383495,-0.6381303055666373,118.04909370273272
17,-16.488052994012833,118.32278757938072,0.039059141623113185,-0.6440091969825427,118.08892069487528
18,-17.01305814695661,118.5950478133783,0.0372225897348244,-0.6332700835388777,118.01588971904042
19,-17.197260891916812,118.68858568271266,0.0371150485523799,-0.6382771729714366,118.05009312814869
20,-17.637101193220587,118.90794422050362,0.039846746231376066,-0.7027810955033609,118.46820070653372
21,-18.1716190528532,119.16727256176905,0.03915018867996878,-0.7114223145397184,118.52127483185268
22,-19.698317571295775,119.86798278182562,0.04554152088525143,-0.8970913410774818,119.52836664790274
23,-21.139878934802255,120.481450003388,0.052156306697895616,-1.102578009279929,120.42409326304306
24,-22.565145664208107,121.04816291382605,0.053432563413764456,-1.2057135766436315,120.81244151206312
25,-24.011642733807093,121.58783754510605,0.058066603543352364,-1.3942745390485938,121.44348296756651
26,-25.113220039478623,121.9774481249042,0.05820783658418805,-1.461786208160728,121.64883860032594
27,-26.134605894520067,122.32371919462229,0.06194274806790645,-1.6188493087782792,122.0920642416293
28,-27.651708498509837,122.81383948564844,0.0708623505922219,-1.9594650620953256,122.92137524270115
29,-29.455549963095105,123.36274280348411,0.07268777256041402,-2.141058316359369,123.30628496406145
30,-30.02311098165228,123.52851391959106,0.07266787972884002,-2.1817158179003244,123.38798180369908
31,-31.400360160521807,123.91809267546505,0.07374215966297015,-2.3155303724319665,123.64650481936735
32,-32.60309461654106,124.24457657341765,0.07041791045656964,-2.295841797314656,123.6094195823794
33,-32.9206348201551,124.32876411219824,0.06287531573269689,-2.069895308438067,123.15948380182788
34,-32.25669926860429,124.15179859218641,0.057303129613160315,-1.8484098190815643,122.6679826690229
35,-30.34625935653457,123.62150339136335,0.05578279859417989,-1.6927992737723152,122.28605464038489
36,-28.358744064418715,123.03313994982487,0.051807140382834405,-1.4691854348262123,121.6707661419683
37,-26.772605938778725,122.53321300149393,0.05121213560113347,-1.3710823257324471,121.37063532497679
38,-22.0834604081756,120.86074262585709,0.03780376217554249,-0.8348378852836787,119.2160214930131
39,-18.21484859680641,119.18791140081018,0.027691094809597416,-0.5043890994366286,117.02765692283128
40,-16.163873030716783,118.15030869363017,0.017669220765810678,-0.28560304101026823,114.55762827358156
41,-13.642703316247209,116.6774087819905,0.013999414191516736,-0.1909898544161236,112.81010297676413
42,-11.798362387446106,115.41583471512921,0.013358945140566902,-0.15761367588242045,111.9759389781463
43,-8.364164224913111,112.42785111308922,0.006177811339910022,-0.051672228597537936,107.13257192854758
44,-6.850806934395223,110.69423465967917,0.008996834602214676,-0.06163557688045919,107.89831465131826
45,-6.3425785272120265,110.024717144915,0.00543462094321967,-0.03446951009800185,105.37435110990006
46,-4.952597975876415,107.87606160318487,0.002106675284096582,-0.010433515747845604,100.1843067588655
47,-4.377782420546282,106.80448354609463,0.0003346438563198717,-0.00146499799134095,91.6583702922928
48,-3.939424849057104,105.88805648712014,0.0017638748594208664,-0.006948652451829668,98.41900590276772
49,-3.4163859980035336,104.65073875172271,0.005828689477539228,-0.019913053117775557,102.99137852219684
50,-2.413194307271624,101.63124592960742,0.01452923694915853,-0.035061871894709905,105.44835098632895
51,-0.660301287760376,90.37424297195585,0.001450800023917509,-0.0009579651240755157,89.81349698329834
52,0.09696816351788584,73.71198349823233,0.0011793951425147498,0.0001143637810315705,80.58288505325352
53,0.06394425660255365,70.09543094172105,0.003747847549277594,0.0002396533253982583,83.79583459583155
54,0.21792016531981065,80.7453484807147,0.011365199479598688,0.0024767061494867714,93.93874482473305
55,2.0875471752951853,100.372126059547,0.0032499463927706533,0.006784416412089153,98.31512496076851
56,3.5818513064587023,105.06155114676928,0.00042630833706880367,0.0015269730740841312,91.83831378981907
57,3.227365863014711,104.1563641068025,0.007039252943229712,0.02271824465010541,103.56374772099556
58,2.8319033387815584,103.02096859708759,0.0055645779082738045,0.015758346757350685,101.97510652758758
59,3.507213844670332,104.87864502356304,0.0005455017526401207,0.0019131912991513626,92.81758397111516
60,3.636095338209998,105.19210532422994,0.0016624075453250953,0.006044672325761705,97.81372763266165
61,2.263066573883407,101.07334668720185,0.005123162879272058,0.01159405866464087,100.64235493521845
62,0.018507619330193847,59.32641125134713,0.0099557373399648,0.0001842569968394652,82.6542398842295
63,-3.454055320224142,104.74598586585807,0.01662704120036551,-0.057430720117708514,107.59144261887756
64,-7.152919861036935,111.06906727430157,0.021602927280127915,-0.15452400759856358,111.8899596309802
65,-10.939447131793713,114.75930756199128,0.027375469118624096,-0.2994724971312397,114.76356943945387
66,-15.772905492340215,117.93763410937086,0.037668379146452935,-0.5941397843266409,117.73888634240065
67,-21.94774923431396,120.80719987647235,0.05518316780853638,-1.2111463290168232,120.83196617168971
68,-28.44713159620005,123.06016972296229,0.07147489919441341,-2.0332558632086117,123.08192033329485
69,-31.62260500020057,123.97935295247886,0.07215352190621616,-2.281682322613592,123.58255177707115
70,-31.899153158330588,124.05498316256882,0.07662657643663806,-2.4443228977508435,123.881585761403
71,-31.901423222137968,124.05560126117636,0.07685701177274495,-2.451848060151177,123.89493553659405
72,-31.88943607656984,124.052336874214,0.07325373548150083,-2.336020315007276,123.68476615262793
73,-32.4062317507487,124.19197075673095,0.07511400943980108,-2.434161997634119,123.86349477894629
74,-32.126703038884436,124.11672326535856,0.07503503621535401,-2.4106283260026182,123.82130255417206
75,-29.51598438365909,123.38054552464236,0.06867524399598324,-2.027017429329419,123.06857482994462
76,-26.016859578667212,122.28449754540031,0.06294023628515788,-1.6375072892790872,122.1418324190757
