nodenumber,sound-pressure,spl-db,particle-velocity,sound-intensity,sil-db
1,-8.854596512450371,112.92277560636984,0.017239198745699014,-0.1526461490911053,111.83685852528694
2,-7.915781878953568,111.94927645917618,0.017001223862337156,-0.13457797976952146,111.28974004561543
3,-8.125845729620778,112.17677154519819,0.020021336111597062,-0.16269028854372328,112.11361629410422
4,-8.846828587033087,112.91515233910822,0.02180441343568873,-0.1928999081063394,112.85332020754723
5,-9.569971156539395,113.59761266341783,0.022801025930164087,-0.2182051604911772,113.38865017317127
6,-10.105945903473184,114.07093946983886,0.02788731911073228,-0.2818277383259543,114.49983735434263
7,-11.00135061297624,114.80832020398613,0.02985911571488486,-0.3284906009728771,115.16522947703982
8,-11.62105712183984,115.28431280494901,0.027825338977152114,-0.3233598536880413,115.09686099664269
9,-12.228257239679804,115.72669141040262,0.02939598410165445,-0.3594616554085685,115.55652570010594
10,-13.406065220944585,116.52542664511371,0.035321696538403564,-0.4735249675082506,116.75342882948983
11,-14.757702485934715,117.35977510184514,0.04171505902093031,-0.6156184302140966,117.89311613142007
12,-15.791035652451685,117.9476123681976,0.040325668831542316,-0.6367840742278443,118.03992193295166
13,-16.3431989531382,118.24614143875122,0.0376743216550608,-0.6157189342331814,117.89382508969999
14,-16.340771578252316,118.2448512705088,0.038178200151662615,-0.6238612479471168,117.95088009631931
15,-16.657439727627207,118.41156509703066,0.03699037923024662,-0.6161650125299063,117.89697034298041
16,-16.70401358504023,118.43581677722695,0.03711453820534416,-0.6199617503845635,117.92364895773494
17,-16.363052994012833,118.25668682495859,0.03844884162316475,-0.6291404330382513,117.98747596933737
18,-17.098998146961094,118.63881339164793,0.03829068973476524,-0.6547324328206129,118.16063854662872
19,-17.705070891912328,118.94135348737134,0.04242504855238849,-0.7511384922128607,118.75720018041055
20,-17.887101193220587,119.03019936559687,0.04320374623131329,-0.7727897807657234,118.88061370412613
21,-18.1950490528543,119.17846470187911,0.04058448868005371,-0.7384367623185873,118.68313309462437
22,-19.95612757129129,119.98092551755009,0.04783032088528216,-0.954507985362489,119.79779566029171
23,-21.452378934802255,120.60890928144285,0.05151540669794485,-1.1051280254647629,120.43412592529891
24,-22.752645664208107,121.12003815542835,0.05184566341375785,-1.1796260088790302,120.71744339488541
25,-23.996022733801514,121.58218538103344,0.05644920354336591,-1.3545563715315971,121.31797083444994
26,-24.33978003948869,121.70573306988645,0.053843836584235305,-1.3105471389424612,121.17452646659504
27,-24.46273589451448,121.74950061860422,0.055900248067814566,-1.3674730049207913,121.35918761747949
28,-25.659518498519898,122.16437013810041,0.06585745059220471,-1.689870471736037,122.2785341729643
29,-27.455549963095105,122.7520030367343,0.06917827256035025,-1.899327518641308,122.78599860615951
30,-28.14811098165228,122.96838518039864,0.06863957972876733,-1.9320745079393133,122.86023870403992
31,-29.017540160522913,123.23261197033287,0.06617375966305873,-1.9201997285955972,122.83346403972105
32,-29.603094616541057,123.40614235157308,0.06349041045660897,-1.8795126279900232,122.74045247979046
33,-29.381574820145033,123.34090148242838,0.056985415732810914,-1.6743212560106535,122.2383879077006
34,-28.506699268604283,123.07833877004141,0.05065032961317684,-1.4438737141385138,121.59529210095678
35,-27.13531935653009,122.65009883017315,0.050014898594213264,-1.3571702459384447,121.32634329777682
36,-25.68687406441313,122.17362521667386,0.04817554038288563,-1.2374790388002324,120.925378513143
37,-23.92884593878989,121.55783515844476,0.04358273560114867,-1.0428845657909,120.18236240148056
38,-20.06783040818118,120.02940853030435,0.032585262175587104,-0.6539155151458029,118.15521641785871
39,-17.019538596810893,118.59835572863042,0.02332709480953099,-0.3970163904622797,115.98808436587765
40,-14.93731303070672,117.46484973257729,0.015166820765671218,-0.22655154945745395,113.55167036802207
41,-12.908323316252789,116.19679678055513,0.012656714191450645,-0.16337695890464995,112.13190807850296
42,-11.423362387446106,115.13527917259323,0.011283745140644895,-0.12889830982917067,111.10247222732168
43,-8.996974224923179,113.06132961247695,0.007001711340024031,-0.06299421645654853,107.99300678401094
44,-8.046126934394124,112.09113767969292,0.008996834602214676,-0.07238967321716855,108.59676616132514
45,-7.045708527220995,110.9378935458904,0.00720462094324148,-0.05076165921519146,107.05535809171784
46,-5.929167975875317,109.43927517208942,0.006958975284135249,-0.04126093339960255,106.15539048302949
47,-6.0809024205373134,109.65876077473305,0.006928556143691368,-0.04213187382500151,106.24610774905656
48,-5.6269248490571036,108.9848223853298,0.008111474859447299,-0.04564265944912599,106.5937094140856
49,-6.9710759980080175,110.84539643471004,0.017120189477509484,-0.1193461419480158,110.76808384316635
50,-9.311634307261556,113.35991832146006,0.026339536949194556,-0.24526413589350335,113.8963404750408
51,-8.050931287754793,112.09632248846184,0.013718800023980291,-0.11044911634351416,110.43162245615594
52,-7.356161836476531,111.31242559079699,0.01033469514254648,-0.0760236899992198,108.80948945343474
53,-6.881365743392964,110.73289290944132,0.010248147549305031,-0.07052125147902417,108.48320010740326
54,-6.211769834684674,109.8437071946948,0.012402799479616531,-0.07704333567312475,108.86735077764848
55,-4.842142824709299,107.68015199316478,0.009017746392828485,-0.04366521599108261,106.4013561274832
56,-3.5118986935412977,104.89023967633008,0.00570779166292823,-0.020045186084043563,103.02010092260186
57,-3.2491941369953565,104.21491330473701,0.009022852943246562,-0.029317000882168025,104.67119540084187
58,-3.4962166612094734,104.85136684887456,0.008433277908295622,-0.029484566731592925,104.69594750310844
59,-3.5084161553240847,104.88162212975348,0.006496401752713154,-0.02279208086069453,103.57783977004112
60,-4.020154661790002,106.06425531492668,0.006516292454705308,-0.02619650348937056,104.18243328853802
61,-5.205683426116593,108.30895516214214,0.01070796287928033,-0.05574226488814133,107.46184610743244
62,-7.458052380679875,111.43190867167866,0.017585137339949597,-0.13115087540279366,111.1777119375469
63,-10.688435320233113,114.55768275679941,0.0256907412003784,-0.2745938256490925,114.3869076772712
64,-13.957609861026867,116.87562118449907,0.02953742728010411,-0.4122718862741451,116.1518372031604
65,-17.673817131799296,118.92600722880314,0.03567626911859634,-0.6305358563469301,117.9970978840448
66,-22.17134549233015,120.8952410777097,0.0447789791465425,-0.9928102174518406,119.96866238031488
67,-27.68993923430389,122.82584014042894,0.058601167808490125,-1.6226627756763368,122.10228273442934
68,-33.40806159620115,124.45642564108992,0.07156649919443225,-2.3908980133120727,123.78561051146951
69,-36.333535000201664,125.18555316172586,0.07291652190622244,-2.6493150007727047,124.23133598525312
70,-36.77415315833059,125.29025369681986,0.07714537643664697,-2.8369558885383235,124.52852583059395
71,-36.768613222142456,125.28894509022831,0.07670441177270959,-2.820314848902709,124.50297593960636
72,-36.881616076570936,125.31559894051271,0.07304013548161947,-2.693838235013816,124.30371512786304
73,-38.07810175075429,125.59290588741811,0.07657890943977462,-2.915979505609537,124.64784467303015
74,-38.704823038875475,125.73470181017773,0.07888023621529783,-3.053045583977799,124.84733288649213
75,-36.844114383653505,125.306762525004,0.07438204399602455,-2.740540537079476,124.37836230381845
76,-33.87622957865824,124.57730143494386,0.06876903628517539,-2.3296356610996805,123.67288005684229
77,-31.24284523549432,123.87441163679743,0.061159181290122426,-1.9107868357768347,122.81212240582234
78,-28.562199624924695,123.09523309010706,0.05707347898902526,-1.6301441001734844,122.12225996516884
79,-26.149806353540047,122.32876962963871,0.05330259228912837,-1.3938524665024037,121.44216807926472
80,-24.565421849052647,121.78588461562644,0.04937107158929166,-1.2128212007307282,120.83796780042508
81,-23.66310957228416,121.46083638144066,0.04780149256231425,-1.1311319562207682,120.5351327204807
82,-22.695061403603177,121.0980273288132,0.045982962520383815,-1.0435861579196941,120.18528310003722
83,-22.028232970085806,120.83899330516032,0.0457763539382654,-1.0083721890732154,120.03620859318376
84,-22.20708967796236,120.90923301399808,0.045263712594305616,-1.005175324739259,120.02241818896749
