nodenumber,sound-pressure,spl-db,particle-velocity,sound-intensity,sil-db
1,-8.549916512449274,112.61863756640751,0.016964598745744297,-0.14504590294331535,111.61505465960192
2,-8.05640187895915,112.10222252825012,0.017764123862434644,-0.14311492086338154,111.55684914757832
3,-8.446155729616294,112.51258177978755,0.0211809361117048,-0.17889748489851212,112.52604234908479
4,-9.190578587033087,113.24625714631662,0.022384213435714173,-0.205723872689853,113.13284691188636
5,-9.89809115654498,113.89042906935744,0.023045125930138962,-0.2281027571705739,113.58130534801985
6,-10.551265903472084,114.4454914441552,0.028314619110631163,-0.2987550751918016,114.75315291727148
7,-11.485730612970656,115.18257260862471,0.030866215714922873,-0.3545210387434456,115.49642013113063
8,-12.199187121834257,115.70601794568519,0.02965643897709924,-0.36178444844889257,115.58449894480705
9,-12.939197239684288,116.21754674909272,0.03168488410170767,-0.4099769649085325,116.12759456002287
10,-14.062315220944585,116.94053666384495,0.03724429653846073,-0.52374103810617,117.19116604691608
11,-15.367082485943685,117.71122853557456,0.04260005902096964,-0.6546386208813098,118.16001623246453
12,-16.337905652442714,118.24332776237036,0.040966468831527436,-0.6693063026832303,118.25624914660843
13,-16.8510189531371,118.51192342807238,0.03804062165505684,-0.6410232364984804,118.06873772576796
14,-16.903271578252316,118.53881546996976,0.03808660015164378,-0.6437881458555407,118.08742975709451
15,-17.266809727618238,118.72364215285856,0.03699037923024662,-0.63870583992111,118.05300887089436
16,-17.32901358504023,118.75487693042014,0.03711453820534416,-0.6431583367629036,118.08317903433156
17,-17.019302994012833,118.59823548835159,0.03893704162317135,-0.6626813090752425,118.21304721489004
18,-17.645868146966677,118.9122606822806,0.038931489734750364,-0.6869799346243916,118.36944052330051
19,-18.19726089191681,119.17952051779444,0.04312694855235577,-0.784792334279492,118.94754752276613
20,-18.402721193211622,119.27704101627623,0.04433284623132749,-0.8158450088966424,119.11607660991184
21,-18.687239052844234,119.4103029118485,0.041805188680086765,-0.7812235545140389,118.92775329138672
22,-20.39362757129129,120.16928976566612,0.04899002088529869,-0.9990842406445636,119.99602108550955
23,-21.87425893479667,120.77806706142549,0.05276660669795774,-1.154230418021704,120.62292515306991
24,-23.17452566420252,121.27961716222894,0.05300526341375189,-1.2283718373198078,120.8932985088662
25,-24.464772733801514,121.75022380119673,0.057486803543383765,-1.406401583881579,121.48109346829985
26,-24.87885003948759,121.89600613358552,0.05500353658425183,-1.3684247383210708,121.36220916740166
27,-25.072105894520067,121.96321635500247,0.05702934806788563,-1.4298458538534715,121.55289220381674
28,-26.323578498515417,122.38629864917436,0.06692555059231609,-1.7617199845731977,122.45936880909888
29,-28.135229963096208,122.96440947086614,0.07006327256038958,-1.9712462854536488,122.94740887968665
30,-28.819980981657864,123.17327388445206,0.06961607972880303,-2.0063340938016805,123.02403253217429
31,-29.72848016051284,123.44285422455287,0.06797435966296916,-2.020774402664143,123.05517831997815
32,-30.40777461654216,123.63909283875105,0.06516891045663442,-1.9816415411709567,122.9702509779267
33,-30.272194820150613,123.60027828036422,0.05893861573275672,-1.7842012578920057,122.51443841218409
34,-29.39731926859531,123.34555466779507,0.05315272961320261,-1.5625477624366375,121.93833301309326
35,-27.94000935653457,122.90393103100996,0.05172389859416171,-1.4451662106773238,121.59917798808011
36,-26.397814064417616,122.41075939755159,0.0495488403828972,-1.3079810755352272,121.1660146046372
37,-24.647605938778725,121.81489492566179,0.04562743560109084,-1.1246070526926903,120.51000802751469
38,-20.653770408171113,120.27938698670613,0.03423326217551903,-0.7070459372958984,118.49447631146285
39,-17.496098596806405,118.83822443556109,0.02445629480956768,-0.4278897453007609,116.31331878415087
40,-15.413873030716784,117.73763563140541,0.015410920765759784,-0.237541975969858,113.75740364787346
41,-13.314583316241624,116.46595167902979,0.012900814191425523,-0.17176896539908745,112.34944699812785
42,-11.806182387445006,115.42158984915892,0.01229084514062606,-0.14510795942607346,111.61691234905119
43,-9.286034224918692,113.33600568638819,0.007429011339922909,-0.06898605355983321,108.38761301256058
44,-8.249246934399707,112.3076861676282,0.00948513460218692,-0.07824521753945901,108.93457802324606
45,-7.3816485272109285,111.34246734030769,0.007876020943228923,-0.0581380183958682,107.64460224985045
46,-6.327597975876415,110.00417765578945,0.007233675284169294,-0.045771789086256884,106.60597888068631
47,-6.416842420541798,110.12582757433806,0.007905056143670208,-0.050725499599467545,107.05226333127236
48,-6.080054849066073,109.6575500292122,0.008874474859396742,-0.05395729390179012,107.32050160551564
49,-7.103885998003534,111.00931975351851,0.016753989477592768,-0.1190184312605698,110.7561422168606
50,-8.756954307260457,112.82646175905954,0.024691536949262627,-0.21622266084072608,113.34901207482021
51,-7.472801287760376,111.4490687649588,0.012162400023953523,-0.09088719856125672,109.58502717262432
52,-6.746781836482113,110.56133342798005,0.009205495142623477,-0.0621074674240764,107.93143820242595
53,-6.271985743398544,109.92750133672004,0.010309147549378395,-0.06465882645629334,108.10627817996212
54,-5.610209834689158,108.95898219007306,0.013165699479600336,-0.07386233670101572,108.68423042826258
55,-4.1077628247003295,106.25150729107979,0.009109346392847328,-0.03741903446985631,105.7309257712916
56,-2.777518693532329,102.8525398978128,0.00570779166292823,-0.015853498042571138,102.00125103334318
57,-2.632004136990872,102.38513143807312,0.009267052943243924,-0.02439092168433145,103.87228211746948
58,-2.9962166612094734,103.51086438052371,0.008555377908294306,-0.025633765831774846,104.08812412654018
59,-3.1021561553352512,103.812673194786,0.006191301752721756,-0.019206384841743727,102.83445626650615
60,-3.6217246617889036,105.15770869479016,0.006455292454688788,-0.02337929188220621,103.68831353005992
61,-4.901003426115494,107.7851002089686,0.011745562879298177,-0.057565043913095325,107.60158840296756
62,-7.020552380679875,110.90682576647707,0.0183176373399192,-0.1285999324352003,111.09240740415363
63,-10.266555320224144,114.20789511959356,0.02504994120039328,-0.25717660710219953,114.1023146243077
64,-13.777919861036935,116.76307317390686,0.028896627280118988,-0.3981354149197331,116.00030810641456
65,-17.556637131798198,118.8682267475445,0.035371069118696134,-0.6209970254807012,117.93089519950472
66,-22.15572549233912,120.88911959940441,0.044748479146562666,-0.9914350201709036,119.9626425529776
67,-27.799319234312858,122.86008330263485,0.058753767808525474,-1.6333147475278942,122.13069883415791
68,-33.64244159621012,124.51715022952442,0.07174959919444747,-2.4138317004506837,123.82706986509632
69,-36.56791500019608,125.24140406256862,0.07374042190622276,-2.696533480345351,124.30805816887846
70,-36.969463158326114,125.33626296939192,0.07809137643664599,-2.8869962641575597,124.60446221893605
71,-37.00298322214803,125.34413486248708,0.07774201177272744,-2.8766863572822676,124.5889251370578
72,-37.131616076570936,125.3742771148005,0.07441343548151735,-2.763091117238384,124.41395206690441
73,-38.3124817507487,125.64620578665155,0.0782573094397776,-2.9982317397741736,124.7686519736336
74,-38.837643038874376,125.76445740213457,0.08034513621532824,-3.1204157202406564,124.94212457152855
75,-36.78942438364903,125.29385994284789,0.07551124399594755,-2.7780152011041834,124.4373461783702
76,-33.680919578662724,124.52707889439311,0.0695930362851982,-2.343957458356717,123.69949725192215
77,-31.01627523549541,123.81119292480926,0.06201368129012508,-1.923433407260812,122.84077154843612
