nodenumber,sound-pressure,spl-db,particle-velocity,sound-intensity,sil-db
1,-8.635846512450371,112.70549838435466,0.017178198745739337,-0.1483482877285724,111.7128253795098
2,-8.05640187895915,112.10222252825012,0.017825223862359962,-0.14360716701758428,111.57176114826315
3,-8.407095729620778,112.47231993980816,0.02108943611170844,-0.17730090827485426,112.48710960404905
4,-9.143708587027504,113.20184761674257,0.02229261343569533,-0.2038371608992521,113.09283361722882
5,-9.851221156539395,113.84920146555523,0.023014625930159127,-0.22672216987302374,113.55493989393202
6,-10.488765903472084,114.39388793859672,0.028223019110726003,-0.2960246405416239,114.71327862430121
7,-11.40761061296507,115.1232938580425,0.03074411571486735,-0.35071690071514705,115.44956694625373
8,-12.113247121829774,115.6446116334182,0.029351238977085362,-0.3555388110613171,115.50887015782392
9,-12.829817239675322,116.14380948488794,0.0312575841016951,-0.40102909137852905,116.03175878273301
10,-13.952945220939,116.87271787073387,0.03681709653847065,-0.5137069311953039,117.10715425486
11,-15.265522485933616,117.65363355240395,0.04244745902093428,-0.6479826401548179,118.11563371015717
12,-16.251965652452785,118.19751800272444,0.040813968831514565,-0.663307219590053,118.21714724286251
13,-16.765078953132615,118.46751214727104,0.037918521655058164,-0.6357070093331189,118.03257000006693
14,-16.81733157824783,118.49454182704285,0.038056100151550254,-0.6400020548236282,118.06181368354405
15,-17.165249727622722,118.6724026090278,0.03699037923024662,-0.6349490970066519,118.027389098979
16,-17.219643585034646,118.6998832489864,0.03714513820528964,-0.6396260408119411,118.05926136673179
17,-16.894302994012833,118.53420566374977,0.03887604162315483,-0.6567836263894322,118.1742231728837
18,-17.55212814695551,118.86599570668459,0.03880948973477416,-0.6811891371427105,118.33267713693684
19,-18.10351089191681,119.13465623949051,0.04303544855235941,-0.7790927116061642,118.91589141553392
20,-18.301161193216103,119.22897301117285,0.044180246231348974,-0.8085498078358958,119.07706778233776
21,-18.585679052848718,119.36296875184448,0.04159158867997803,-0.7730079185041676,118.88183942747628
22,-20.315497571296877,120.13594935914915,0.04877642088530365,-0.9909172600319404,119.96037393121287
23,-21.796138934791088,120.74699143787016,0.05249190669798054,-1.1441208913412748,120.58471915775664
24,-23.096395664208107,121.25028430336869,0.05285266341377337,-1.2207060261117255,120.86611088507256
25,-24.378832733797026,121.71965823918731,0.057273203543388725,-1.3962538493129846,121.44964383425786
26,-24.77728003948869,121.86047267419106,0.05482043658423663,-1.3583013091346616,121.32996119266724
27,-24.947105894520067,121.91980349717663,0.056785248067910736,-1.4166275967967599,121.51255697874493
28,-26.190768498519898,122.34236492331965,0.06674245059230087,-1.7480360724868549,122.4255039049538
29,-28.002419963100692,122.92331137871271,0.06991067256035421,-1.9576680129378587,122.91739044783918
30,-28.68717098166235,123.13315452488364,0.06946347972876765,-1.9927107199603944,122.99444257133264
31,-29.59567016051733,123.40396365726332,0.06763865966297544,-2.0018114614849094,123.01423171498665
32,-30.25933461655223,123.59658756539642,0.0648332104566407,-1.961809809472844,122.92656901769644
33,-30.100314820156196,123.55082084507008,0.05851131573274415,-1.7612090240971574,122.45810902034796
