nodenumber,sound-pressure,spl-db,particle-velocity,sound-intensity,sil-db
1,-2.3467865124548557,101.38887175785796,0.00420819874574363,-0.00987574405824059,99.94569826143032
2,-4.087661878947984,106.20889938414476,0.0077239238623292295,-0.031572789127939864,104.99312948992916
3,-4.891475729615196,107.76819814666052,0.012758136111699514,-0.062406113145505336,107.95227134158735
4,-5.737448587038671,109.15377622419598,0.01399191343568873,-0.08027788397155969,109.0459591648627
5,-6.413721156539396,110.12160157833591,0.01678902593016574,-0.10768013080599248,110.3213557444571
6,-7.340325903482152,111.29370693883419,0.020746219110719718,-0.15228400953773244,111.82654302980707
7,-8.329480612970656,112.39175852073052,0.022382315714878587,-0.18643306482046965,112.70522939110252
8,-9.105437121834255,113.16541608009956,0.022667938977008358,-0.2064014930367256,113.14712834502005
9,-10.165757239679806,114.12219477574536,0.02564238410172948,-0.2606742518248068,114.1609813572278
10,-11.335755220949068,115.0684092744533,0.0308050965384723,-0.3491990339178274,115.43073033530848
11,-12.593642485939199,115.98242729054869,0.03301755902094783,-0.4158113340682136,116.18896323033441
12,-13.3300956524472,116.47606540235084,0.03379486883153504,-0.4504888340862686,116.53684030931473
13,-13.811958953127034,116.78450566727,0.035446621655012216,-0.4895872833260526,116.89830128800396
14,-14.286081578247831,117.07766260193327,0.036927000151649736,-0.5275421366064381,117.22257153950416
15,-14.95430972761824,117.4747275134318,0.03790587923032263,-0.5668562585079358,117.53472945928075
16,-15.375883585045813,117.71620173024985,0.037969038205346806,-0.5838075112815693,117.66269678331257
17,-15.581802994012833,117.83175426904322,0.03823514162314723,-0.5957724442200601,117.75080412272905
18,-16.11462814695551,118.1238058547845,0.03639858973485843,-0.5865497386508356,117.68304845617264
19,-16.291010891916812,118.21836076756186,0.035680648552386174,-0.5812738341975789,117.64380773809015
20,-16.730851193220587,118.4497608176419,0.03832084623138599,-0.6411403758956069,118.06953127494428
21,-17.288809052843135,118.73470164150758,0.037807388680050735,-0.6536447236760202,118.15341759835869
22,-18.792067571295775,119.45889139432522,0.04389362088534199,-0.8248518896261859,119.16375973649708
23,-20.241448934801163,120.1042320305757,0.050569306697923366,-1.023596039194314,120.10128596715558
24,-21.705765664213686,120.71090228770666,0.051723563413759166,-1.122699546777153,120.50263547325387
25,-23.199142733807093,121.2888388251799,0.0565712035434558,-1.3124034256278847,121.1806735530845
26,-24.44135003948759,121.74190390414276,0.057475436584297775,-1.4047772642291927,121.47607469732507
27,-25.634605894520067,122.15593298673019,0.06136284806785852,-1.5730124267848649,121.96732153559572
28,-27.190768498519898,122.66782973310076,0.06991625059225726,-1.901076584138572,122.78999612603916
29,-28.955549963095105,123.21403644787695,0.07146707256038097,-2.069368390238255,123.1583781092
30,-29.46061098165228,123.36423507480824,0.07202697972871874,-2.1219588299711374,123.26736953509806
31,-30.93942016051733,123.78964349218556,0.07383365966302335,-2.28437061830292,123.587665656098
32,-32.24371461654664,124.14830145939321,0.07066211045662385,-2.278408923766276,123.57631672946432
33,-32.584694820150624,124.23967324393111,0.06290581573279043,-2.049766808065605,123.11704456309003
34,-31.89731926859531,124.05448379439852,0.0566622296131527,-1.807373228441188,122.57047845043046
35,-29.90875935653457,123.49536805594856,0.054684098594179886,-1.6355335454823368,122.13659456115215
36,-27.84312406441313,122.8737593375432,0.05043384038282284,-1.4042356748237452,121.47440002157057
37,-26.381975938784308,122.4055464849786,0.050540735601146025,-1.3333644705578942,121.24948878533485
38,-21.63033040818118,120.68066315544108,0.03682726217556365,-0.7965858488861549,119.01232587027813
39,-17.613288596810893,118.89620910965212,0.02622629480958949,-0.4619312993063432,116.64577389948441
40,-15.601373030716784,117.84265650691697,0.01614342076578623,-0.25185952935885064,114.01158387473544
41,-13.017703316247209,116.27008747479992,0.013083914191440726,-0.17032251315941185,112.31272056621977
42,-11.173362387446103,114.94307777745449,0.01342004514066275,-0.14994702761251005,111.75937861197384
43,-7.645404224924277,111.64740913090392,0.005384311339980741,-0.04116523666699645,106.14530616598628
44,-6.069556934395223,109.64253987866941,0.007776134602181628,-0.04719769169746214,106.73920759066955
45,-5.725388527222093,109.13549935500528,0.004519120943200504,-0.025873723201329264,104.12858927728792
46,-4.327597975876415,106.70433826654629,0.0012216752841709422,-0.005286919486956414,97.23202696704183
47,-3.6121524205373134,105.13472144226101,0.0014027438563175565,-0.005066924615991307,97.04744443050778
48,-3.1034848490671716,103.81639267752321,0.0004334251405566647,-0.0013451283569224186,91.28763728236834
49,-2.3070059980091173,101.24037455970728,0.004546989477546504,-0.010489931997584127,100.20772672829429
50,-0.9288243072660408,93.33807153341895,0.013674736949212727,-0.012701428073897843,101.03852553219437
51,0.9256387122441084,93.30823027617386,0.0009320000239085855,0.0008626953019422215,89.35857432967606
52,1.7844681635178858,99.0095761700228,0.0017808048573897395,0.0031777895734499987,95.02125135755196
53,1.8295742566115225,99.22640090301628,0.0009402475493516248,0.0017202527111358048,92.355922509715
54,2.0069801653153263,100.03026169554659,0.0104190994795772,0.02091092599595868,103.20373265052521
55,4.025047175295184,106.07481958378105,0.0017240463928374086,0.0069393680635680645,98.4131992304834
56,5.6677913064631875,109.04767710129148,0.002165808337053932,0.012275349664219764,100.89033871880815
57,5.336745863009128,108.5249305286993,0.005482852943202943,0.029260592762125726,104.66283119831422
58,4.980343338786041,107.92458575717716,0.0035809779083706412,0.0178344994722937,102.51260925310413
59,5.757213844670331,109.1836473085675,0.002689398247298413,0.01548344082317855,101.89867478599315
60,5.995465338201028,109.53585801713571,0.005049907545355836,0.03027654564930076,104.81106323568271
61,4.5521265738789225,107.14368667279514,0.0028038628793751737,0.012763538722716402,101.0597110030063
62,2.518507619330194,102.00226546836392,0.007819537339912586,0.019693564370206803,102.94324326916052
63,-0.7509353202331113,91.49145072359345,0.01369734120044086,-0.010285817300695246,100.1223880600446
64,-4.613849861038034,107.26066924810026,0.01839852728016922,-0.08488804253491322,109.28846519138665
65,-8.423817131799296,112.48957869492115,0.024659369118637642,-0.2077260160409423,113.17490891891195
66,-13.358845492330149,116.49477862379877,0.03498287914652565,-0.4673308773952944,116.69624476593272
67,-19.643069234312858,119.84358703413342,0.052680767808510616,-1.034811969379334,120.1486144343582
68,-26.22837159621122,122.3548266467295,0.06872839919441276,-1.8026339932838016,122.55907556543163
69,-29.52885500020057,123.38433223175478,0.06943752190619534,-2.0504105159412926,123.11840820548196
70,-29.89134315833508,123.49030869406151,0.07415457643668333,-2.2165798910298897,123.45683388966353
71,-29.92486322214245,123.50004356770151,0.0741714117726815,-2.2195693522907,123.4626871946573
72,-29.967556076560868,123.51242662014664,0.07038513548161518,-2.109270494501637,123.24132277575724
73,-30.421861750743123,123.64311585458609,0.07212330943968936,-2.194125348780296,123.41261434874315
74,-30.017323038875475,123.52683926706177,0.07198323621531699,-2.16074405485885,123.34603326741858
75,-27.4691143836535,122.75629324273815,0.06562354399602555,-1.802620636287544,122.55904338534802
76,-24.079359578667212,121.61229872917572,0.060254636285208114,-1.4508930533933346,121.61635401388192
77,-21.52409523549432,120.63789818587476,0.05441478129012012,-1.1712289347071396,120.68641792905252
78,-18.905949624924688,119.51137001427185,0.0489862789891049,-0.926132122880524,119.66672947961406
79,-15.813866353550113,117.9601613699035,0.04213319228909995,-0.6662886719082547,118.23662429552755
80,-13.549801849061625,116.61805897028185,0.037194571589225234,-0.503979074894739,117.02412505004247
81,-12.717799572288639,116.06763961441523,0.0377611925622432,-0.4802392786172055,116.81457677980663
82,-12.054431403594208,115.60233468525313,0.03734646252047469,-0.4501903706199642,116.53396201390093
83,-10.551672970075742,114.44582653829694,0.037292453938277965,-0.3934977782083222,115.94942284561438
84,-9.863339677962358,113.8598798827716,0.03439951259429108,-0.3392940774738371,115.30576278911607
85,-10.299330298104906,114.23557980938035,0.035287497166507364,-0.3634375887113003,115.60429842415279
86,-10.559349151953938,114.4521430938089,0.03504763233695485,-0.3700801867952176,115.68295834633504
87,-0.9673794189438922,93.69133695690329,0.02542563113860297,-0.024596232277143467,103.90868585698246
88,-10.593489053440862,114.48018052984187,0.03233325039280999,-0.34252193409839504,115.34688387661694
89,-10.849782050063366,114.68782037040116,0.03363377635093912,-0.36491914292826505,115.62196646181995
90,2.470219348964747,101.8341104702567,0.0072341607935868515,0.017869963965840414,102.5212367676684
91,-11.081710506085074,114.87153609965723,0.035782073148538984,-0.39652657593966906,115.98272299843195
92,-10.338642493908992,114.26867044387414,0.03358313543770919,-0.3472040311150012,115.40584758787972
93,-9.405119017741525,113.44668600134644,0.02982052812967595,-0.28046561623151145,114.4787962638996
94,5.342116139785503,108.53366659726645,0.0018827709411084468,0.010057981032014577,100.02510812265305
95,-9.09227941854624,113.15285556149686,0.029109063066755425,-0.2646677350150249,114.22701000768619
96,-8.696417013547034,112.76620722700649,0.02710386755336458,-0.23570653492400515,113.72371623432647
97,7.533148822723888,111.51893103300735,0.005423371351980677,0.0408550635153677,106.11245890011732
98,-8.123951266999939,112.1747462776424,0.02637859250847896,-0.21429840003093276,113.31018928576448
99,-7.194190557129332,111.1190388281348,0.02648524549749709,-0.19053990306134566,112.79985939930941
100,-5.716715642469352,109.12233189330144,0.027290749505425538,-0.15601345459237892,111.93162053503552
101,10.499306298297595,114.40261219997842,0.0034794356410543514,0.036531660540643086,105.62669413445091
102,-3.9160828626190782,105.83643754095364,0.02629772862411528,-0.10298408439070504,110.12770112128712
103,-1.731761585251661,98.7491621205236,0.02468100582257193,-0.04274161776890265,106.30850956171776
104,15.094797807963914,117.55594608879021,0.016519360219376722,0.24935640242841406,113.96820523561537
105,19.414886130995,119.74209704145616,0.02609092988234352,0.5065524327174742,117.0462440539485
106,22.23771341216343,120.92120266620384,0.027047443102730998,0.6014732882503283,117.79216344854453
107,24.23935490947042,121.66982123902672,0.030818677728802868,0.7470248673090445,118.73335059051468
108,27.35848980319861,122.72124249721467,0.038586294649974213,1.0556627487245362,120.23525196833047
109,30.12599047020194,123.55822677426062,0.045625659643064864,1.3745181876036494,121.38150490795454
110,32.33228672461701,124.17212851657149,0.04013675434890729,1.2977130498043892,121.13178671922284
111,33.444980394822785,124.4660190008966,0.05044692738397316,1.6871964973360307,122.27165665125685
112,31.485891425109006,123.94171995691921,0.04891935331801278,1.5402694471574965,121.87596700821962
113,28.80708420637529,123.16938612899214,0.04017218022141833,1.157243378392082,120.6342470448098
114,26.369560862411166,122.40145803593028,0.03429345648061144,0.9043033878479318,119.56314157868626
115,-2.598011737180059,102.272222262269,0.031974797673001376,-0.08307089964841521,109.19448913850657
116,22.772624487944995,121.12766178374015,0.02217850568092672,0.505062781575499,117.03345366231753
117,0.21632430846511846,80.6815065678825,0.012640625168558016,0.002734474498155085,94.36873877477646
118,18.102239375279172,119.13404615666607,0.005416332267202506,0.0980477432369483,109.91437601970965
119,12.737328342365801,116.08096697034168,0.002942759986069632,0.037482900175344704,105.73833186309136
120,3.8564071756700287,105.70305773247155,0.0124304733160443,0.04793696649296805,106.80670547906887
121,5.993565554934322,109.53310528289451,0.010787297337969905,0.06465437375569111,108.10597909474907
122,7.540139729011571,111.52698796691799,0.01357039922424974,0.10232270632931327,110.09972018260508
123,-0.5709392129501794,89.1111975270974,0.0263255742931392,-0.015030302667386369,101.7696772612598
124,-7.403189809774632,111.36777777402935,0.04145171161513872,-0.3068748890269117,114.869613524161
125,11.596314803580757,115.26580001824482,0.002042860947199188,0.02368965864366294,103.7455880279783
126,-15.074353682750369,117.54417410093114,0.060446402544300774,-0.9111904508026918,119.59609159726193
127,17.23585059301695,118.70805450274072,0.014227203630980512,0.24521795614000835,113.89552268321908
128,-23.067338744163862,121.23934995252851,0.07879022016754789,-1.8174806983320784,122.59469807342695
129,23.06650285422802,121.23903519670151,0.023656794801581785,0.5456795248125728,117.36937658331905
130,-29.55727457787725,123.39268780813316,0.09283101337388187,-2.7438317516344224,124.3835747745127
131,-31.599782520643203,123.97308196034821,0.09654012285341196,-3.050646886683994,124.84391940831611
132,-28.94753069790022,123.21163054987946,0.0901799473837741,-2.610486795226828,124.1672150073592
133,27.783579446855587,122.85516401761448,0.033258446221339,0.924038682869546,119.65690152394501
134,-24.61973749332537,121.80506844627213,0.07611755940985176,-1.873994331303149,122.72768272844458
135,-20.647820906859128,120.27688457890491,0.06968373072186296,-1.4388171920668231,121.58005618453636
136,-16.745144712665933,118.45717818860443,0.0652783840798179,-1.0930959880255386,120.38658300320641
137,32.68978797827731,124.2676421629574,0.04105579712052077,1.3421053031489918,121.27786592421923
138,-12.090135849663055,115.628023702658,0.053617008544392775,-0.6482369171542535,118.11733760512656
139,-8.109983486137935,112.15979948441704,0.04513935618547293,-0.36607943323908376,115.63575330406586
140,37.512172217931955,125.46284435824276,0.046321965896368056,1.737637562177729,122.399591960707
141,-5.040307542964,108.02854081617576,0.03619720527814252,-0.1824450467976381,112.61132077195576
142,-2.319676434097346,101.28794829586428,0.029507861327999763,-0.06844869054317346,108.35365144284272
143,-1.3755248580273474,96.74876895115897,0.02598549211967338,-0.03574369035868448,105.53199389234945
144,41.798649655247566,126.40264512090653,0.05247849548158001,2.193530247069056,123.41143627363995
145,-1.8929349393729356,99.52211383502018,0.039305213280101725,-0.07440221151740965,108.71585844625628
146,-1.7268678560503758,98.72458219899755,0.02630407763706444,-0.0454236661545001,106.57282183305435
147,-1.7566198470594827,98.87295579257784,0.027693285341968018,-0.04864657466198248,106.87052265821808
148,47.006294547158184,127.42252043865031,0.054619839058830166,2.5674762429177456,124.0950643372308
149,-1.6487275547551687,98.32237801171541,0.02906432130612302,-0.047919147397662766,106.80509082257204
150,0.4570077324024169,87.17787105141242,0.0007683562631655151,0.00035114475350646665,85.45486183957738
151,-2.4430921415769262,101.73819702196306,0.034127643226327116,-0.08337697697678077,109.21046144734831
152,51.35576970227703,128.19118493987443,0.07112016708867941,3.6524309221936817,125.62582010946156
153,-3.7681341808493016,105.5019272736216,0.038871052929096095,-0.14647134318772936,111.6575266419302
154,3.7798752099770354,105.52894932942795,0.036010845728810637,0.13611650306063874,111.33910783202377
155,-2.9120647433592235,103.26342061335274,0.03605885100694195,-0.1050057087033589,110.21212910412537
156,53.302547041865175,128.5143593290897,0.07907708511453393,4.215010049251021,126.24798614388772
157,-1.8517022313026248,99.3308230846172,0.029858696941175825,-0.05528941574976412,107.42642000718371
158,-2.7729321609076583,102.83818498275758,0.03536745578662703,-0.09807155560021774,109.91543064085924
159,54.58021484184428,128.72010490337368,0.07387760575471702,4.032255594093527,126.05548053096756
