nodenumber,sound-pressure,spl-db,particle-velocity,sound-intensity,sil-db
1,-8.823346512450371,112.8920667921664,0.01568279874578593,-0.13837476761909134,111.41056904551053
2,-7.470471878958051,111.44636079225201,0.015231223862429031,-0.11378442954639092,110.56082836534142
3,-7.672715729626361,111.67838224872378,0.018831136111657543,-0.14448595425064986,111.59825630567148
4,-8.385888587028603,112.45038185012213,0.021224513435697645,-0.17798640498565213,112.50386831156105
5,-9.093411156543882,113.15393664789484,0.02225172593023217,-0.20234409282632995,113.06090530247845
6,-9.543445903473184,113.5735044081602,0.02700231911069295,-0.2576951717012183,114.11106281480042
7,-10.38417061297514,114.30683638706532,0.028455315714836612,-0.2954848532289361,114.70535223533048
8,-10.941377121838741,114.76083983338863,0.025963738977111458,-0.28407905964156016,114.53439221694441
9,-11.49387723968539,115.18873117355623,0.027412384101751286,-0.3150745777126327,114.9841336285496
10,-12.718565220944585,116.06816251458456,0.034009496538430994,-0.4325519998555237,116.36038324269781
11,-14.124892485939199,116.97910310265108,0.04119625902092139,-0.5818927294934174,117.64842930899175
12,-15.220725652441615,117.62810724755168,0.03995946883151191,-0.6082121123017346,117.84055064695696
13,-15.811958953127034,117.95911365213301,0.037613321655044274,-0.5947402981003241,117.74327366193356
14,-15.762651578246732,117.93198560478831,0.0384223001516375,-0.6056373301250785,117.82212636253702
15,-16.071499727622722,118.10052819204391,0.03699037923024662,-0.5944908697235697,117.74145189048704
16,-16.102453585044714,118.1172412064366,0.036839938205275764,-0.5932133950263684,117.73210949032602
17,-15.777112994008348,117.939950805025,0.03768584162321531,-0.5945737815637709,117.74205754560771
18,-16.598998146961094,118.38103761574231,0.03731408973482076,-0.6193765063638297,117.91954728062979
19,-17.259760891916812,118.7200955851728,0.041326448552354116,-0.7132846205257338,118.53262860088518
20,-17.426161193216103,118.80343462614289,0.04192194623129808,-0.7305385925599387,118.63643163587368
21,-17.734119052853202,118.9555924796857,0.039241788680101315,-0.6959185522998237,118.42558414385576
22,-19.54987757129129,119.80228092721066,0.046701220885267965,-0.9130031507368204,119.60472276269516
23,-21.046138934791085,120.44284874752306,0.05032520669794849,-1.059151292087103,120.24958000358284
24,-22.330765664213686,120.9574723699514,0.05086906341375652,-1.1359451346506229,120.5535735576417
25,-23.558522733801514,121.4223611666846,0.05559470354336327,-1.3097290873052791,121.17181472712328
