nodenumber,sound-pressure,spl-db,particle-velocity,sound-intensity,sil-db
1,-3.87022651245934,105.73412776039257,0.005795098745750238,-0.02242834480812244,103.50797224219473
2,-5.2360918789490825,108.35954525900252,0.00967702386236624,-0.05066978605813235,107.04749070582979
3,-5.953975729615195,109.4755412864324,0.015230036111745447,-0.09067926537049537,109.57507993073
4,-6.753078587033088,110.56943616128464,0.01640271343569566,-0.11076881287183628,110.44417501329129
5,-7.429351156533812,111.39841781161779,0.0183454259301925,-0.13629461135158108,111.34478685573956
6,-8.332505903483252,112.39491268722544,0.022424719110745173,-0.18685410437423786,112.71502641856549
7,-9.313850612976239,113.36198544476076,0.02445751571485744,-0.2277936477327009,113.57541609150014
8,-10.09762712183874,114.06378667333178,0.024651538977138898,-0.24892204857062256,113.96063366469818
9,-11.173567239675322,114.94323702294236,0.027656484101669317,-0.3090215847230137,114.89988815342976
10,-12.398255220949068,115.84661152991741,0.033460096538476584,-0.4148468166016273,116.17887761806765
11,-13.710832485943685,116.72067658305822,0.03634395902088272,-0.4983059340113248,116.97496058941134
12,-14.5175956524472,117.21729400995542,0.03724336883146862,-0.5406841694302162,117.3294365415164
13,-14.999458953127034,117.50091196395503,0.03920022165505088,-0.5879821156684171,117.6936411657845
14,-15.442331578247831,117.75365755479721,0.04010080015166295,-0.6192498524950302,117.91865911809181
15,-16.102749727622722,118.11740094843388,0.039950579230264786,-0.6433141788185164,118.08423123473709
16,-16.493073585035745,118.325432019059,0.039220238205359685,-0.6468622747436277,118.10811823658005
17,-16.644302994012833,118.4047123490978,0.03918124162316872,-0.6521444572576472,118.14343807451068
18,-17.161498146961094,118.67050404200691,0.037344589734857436,-0.6408891075337781,118.06782890435413
19,-17.369130891922396,118.77496184623756,0.03732864855243179,-0.6483661827257572,118.11820354975674
20,-17.801161193216103,118.98836674341257,0.04015194623127627,-0.7147512670842947,118.54154933931713
21,-18.335679052848718,119.245340056257,0.03942488868005967,-0.7228821055318626,118.59067474207536
22,-19.846757571285707,119.93319138283822,0.04581622088528548,-0.9093034287427378,119.58708828700001
23,-21.296138934791085,120.54541751576393,0.052461406697943865,-1.1172254057539919,120.48140803016537
24,-22.70576566421369,121.10212311446504,0.053707163413776016,-1.219462266962829,120.86168366762621
25,-24.16790273379593,121.64417937484123,0.0583413035433864,-1.409986949399426,121.49215092917757
26,-25.24604003947752,122.02326541987343,0.05842143658429678,-1.4749099271709532,121.68765498736505
27,-26.228355894520067,122.3548214468948,0.062034248067845965,-1.6270563359724075,122.11402590415884
28,-27.729828498515417,122.838343758567,0.07101485059223478,-1.9692296277703665,122.94296361267072
29,-29.533669963100692,123.38574843387212,0.07284037256039255,-2.151243523187929,123.32689575794431
30,-30.11685098166345,123.55559128803554,0.07272887972879971,-2.1903648328555843,123.4051645808202
31,-31.47067016051733,123.93751991093059,0.073650559663065,-2.317832470293821,123.65082042561019
32,-32.64996461654664,124.25705438586606,0.07035691045660998,-2.297150636937856,123.61189475232392
33,-32.959694820150624,124.33906372335171,0.06290581573279043,-2.073356488965401,123.16673980280035
34,-32.295759268599795,124.16231007070536,0.05742522961315899,-1.854591391530651,122.68248239584005
