nodenumber,sound-pressure,spl-db,particle-velocity,sound-intensity,sil-db
1,-3.15147651245934,103.94968158139928,0.0048795987457879155,-0.015377940837576673,101.86898185741809
2,-4.712661878947984,107.44472571461066,0.008547823862443238,-0.04028300366449816,106.05121845850854
3,-5.461785729625262,108.72609325483896,0.014070336111615234,-0.07684916098545108,108.85639130373464
4,-6.276518587037573,109.93377647203032,0.015304113435718138,-0.09605655243741633,109.82526995333605
5,-6.944971156539396,110.81280901452341,0.01758252593015186,-0.12211013544401067,110.86751712959801
6,-7.840325903482152,111.86608239944536,0.021509219110726008,-0.16863928775749848,112.26958759307823
7,-8.829480612970656,112.89810323289215,0.023358915714879917,-0.20624709344454775,113.14387836931593
8,-9.62105712183984,113.6438559494282,0.02373603897711973,-0.22836578684508585,113.58631039602842
9,-10.673567239675323,114.54559189337532,0.026618884101651474,-0.2841184493041014,114.53499435661745
10,-11.874815220944585,115.47193729619785,0.032086796538465016,-0.3810247799263165,115.80953220912649
11,-13.171762485944784,116.37227790441791,0.034634959020934275,-0.456203453934177,116.5915856901357
12,-13.939465652452784,116.86432260838913,0.03550386883148349,-0.494904960105653,116.94521806479817
13,-14.421328953132615,117.15950575266643,0.0373692216550694,-0.5389138382102826,117.31519335537395
14,-14.879831578247831,117.43136039767624,0.038697000151671546,-0.5758048448403034,117.60275314725037
15,-15.540249727622724,117.80855995704417,0.039126679230378165,-0.6080383662526658,117.83930983427557
16,-15.938383585045813,118.02828558012921,0.03873203820529625,-0.617326081946661,117.90514626240109
17,-16.136492994017313,118.1355831617995,0.03878454162315848,-0.6258464841782697,117.96467816835717
18,-16.67712814695551,118.42182540446659,0.0369478897348472,-0.6161846918676287,117.89710904756645
19,-16.861320891912328,118.51723195939691,0.0365656485524255,-0.6165451338633359,117.89964874395369
20,-17.293351193220587,118.73698331101494,0.03932794623136715,-0.6801119858871282,118.32580428659989
21,-17.835679052848718,119.005193061964,0.038631388679959855,-0.689017049861617,118.38229968742462
22,-19.354567571295775,119.71506953782242,0.04493122088524615,-0.8696243506843125,119.39331692094524
23,-20.803948934801163,120.34231566849044,0.05151540669794485,-1.0717238902995585,120.30082911882273
24,-22.244835664212584,120.92398412082304,0.05285266341377337,-1.1756988120553298,120.70296079379976
25,-23.73040273379593,121.4855022624292,0.057547803543343434,-1.365632554528908,121.35333861126409
26,-24.894470039478623,121.90145779324206,0.05799423658430669,-1.4437357851104575,121.59487721233809
27,-25.978355894520067,122.27163333052016,0.061729048067832075,-1.6036191797360781,122.05101241893608
28,-27.495448498521,122.76461625018015,0.07052665059222818,-1.9391618891317957,122.87614067264242
29,-29.29928996310628,123.31654200312592,0.07226057256042395,-2.1171834683479425,123.25758494220942
30,-29.83561098165228,123.47409880412407,0.07248477972882482,-2.1626276900799732,123.34981759355328
31,-31.25192016051733,123.87693420960105,0.07383365966302335,-2.3074436369476152,123.63131101480577
32,-32.485904616551124,124.2132993831556,0.07060101045658485,-2.293537691524744,123.60505881632469
33,-32.803444820150624,124.29778914865265,0.06290581573279043,-2.0635274552571534,123.14610251545083
34,-32.139509268599795,124.12018491325928,0.05696742961316659,-1.8309052320606742,122.62665865733568
35,-30.20562935654016,123.58115786682501,0.05538599859420401,-1.672968945078381,122.23487879332822
36,-28.21812406441313,122.98996285796859,0.05144094038286085,-1.4515668377136468,121.61837037812836
37,-26.663225938784308,122.49765394300846,0.05099853560125212,-1.3597854772833204,121.3347039853143
38,-21.935020408171116,120.80216094282707,0.037376562175552415,-0.8198556541080185,119.13737396112242
39,-18.011728596815374,119.09050797335384,0.02717229480958849,-0.489419999462963,116.89681712214258
40,-15.976373030716784,118.04896393229895,0.017211520765783916,-0.2749776761800921,114.39297437447227
41,-13.423953316247209,116.53700875001915,0.013816314191444691,-0.1854695567085573,112.6827263395908
42,-11.59524238744052,115.26499671830507,0.013481045140565584,-0.15631598604088512,111.94003394489616
43,-8.114164224913111,112.1642759520944,0.005811611339936461,-0.04715636882361179,106.7354035578303
44,-6.561746934399707,110.3197896271873,0.008539134602187914,-0.05603164029833301,107.48433336408091
45,-6.1238285272120265,109.7198605178124,0.00516002094320811,-0.031599083453029336,104.99674485875856
46,-4.726037975866348,107.46934422800473,0.0018015752841051835,-0.008514313209063302,99.30149622170214
47,-4.088712420547382,106.21113139753078,0.0007924438563122749,-0.0032400750378904627,95.10555068282044
48,-3.6191148490615888,105.15144739145012,0.0009093748593613783,-0.003291132056878058,95.17345308737036
49,-2.9788859980035336,103.4604777482998,0.005218389477533947,-0.015544987346754854,101.9159037287411
50,-1.8350743072660407,99.2524731814495,0.014437636949139687,-0.026494136623001104,104.2314977152063
51,-0.04311128775589168,66.67121999957403,0.0013897000239921908,-5.991175762869691e-05,77.77512060656086
52,0.7375981635123026,91.3357966213448,0.00020279514262711015,0.00014958132477097195,81.74877375245053
53,0.6967542566126212,90.84099269844519,0.0026797475493935963,0.001867125511687229,92.71173513021942
54,0.8585401653108421,92.65461244042898,0.010998999479625128,0.009443082831491222,99.75113799185449
55,2.7984871752996696,102.91786650661308,0.002609046392763048,0.007301382869909254,98.63405122571614
56,4.363101306458701,106.77530602569222,0.0010671083369402368,0.004655901779036921,96.68003809856563
57,4.024245863009128,106.07309021200341,0.006581452943180466,0.02648538477918324,104.23006286739701
58,3.660033338790527,105.24910091366225,0.004893277908252003,0.017909560280169504,102.5308492307738
59,4.382213844670332,106.81327141837194,0.0005835982473740843,0.0025574523193680533,94.07807545559808
60,4.542345338209998,107.12500306650692,0.003005207545356825,0.013650690484005084,101.35154619567908
61,3.1302565738733388,103.89099881241356,0.004085562879367899,0.012788860061114252,101.0683183523462
62,0.9481876193312928,93.51728569378253,0.009131837339964477,0.008658695107501524,99.37452447408602
63,-2.446245320228627,101.74940024358101,0.015558941200367825,-0.03806098709911217,105.80480047380807
64,-6.176349861038034,109.79403786181915,0.02041272728013155,-0.12607614530004774,111.0063292206402
65,-9.962887131798198,113.94710429236893,0.02636836911869977,-0.2627050853791989,114.19468479831171
66,-14.858845492330149,117.41910142219852,0.03669187914653094,-0.5451989630615537,117.36555021159201
67,-21.07274923431396,120.45382406836802,0.0542981678085539,-1.1442116741123551,120.5850637445282
68,-27.595561596201147,122.79618482274704,0.07046789919439789,-1.9446012527739005,122.88830561202244
69,-30.833535000201664,123.7598664573921,0.07108542190621847,-2.1918148443494894,123.40803863921064
70,-31.149153158330588,123.8483249694406,0.07580257643672894,-2.3611860632237307,123.73130211156435
71,-31.151423222137968,123.84895794989944,0.07588041177268677,-2.363782821401066,123.73607572124659
72,-31.13943607656984,123.84561495460486,0.07221623548150546,-2.248772848466854,123.51945588988478
73,-31.609361750743123,123.97571462171585,0.07395440943980702,-2.337651681045432,123.68779800123735
74,-31.282953038884443,123.88555494120196,0.07387533621533747,-2.311038673556202,123.63807213143116
75,-28.69567438364902,123.13572879987036,0.06748504399604371,-1.936528848276699,122.8702397101178
76,-25.235609578667212,122.01967608262129,0.06187213628521704,-1.561381075091826,121.93508911141774
77,-22.633465235485343,121.07442109726841,0.055788081290131686,-1.262677598434626,121.01292475579328
78,-19.945009624920203,119.9760850912131,0.05039007898903946,-1.0050306104368814,120.02179289359869
