nodenumber,sound-pressure,spl-db,particle-velocity,sound-intensity,sil-db
1,-8.448346512450371,112.51483445320187,0.016628898745693732,-0.140486698724072,111.47635207200553
2,-8.032971878958051,112.07692501932912,0.017764123862434644,-0.14269870744126514,111.54420039311785
3,-8.469595729620778,112.53665370871815,0.02133353611168332,-0.1806864263492237,112.56925528415672
4,-9.221828587033087,113.27574099481643,0.022414713435694008,-0.2067046451314377,113.15350236338385
5,-9.929351156533812,113.91781748695291,0.023045125930138962,-0.2288231478068927,113.59499955681757
6,-10.590325903482153,114.47758658992028,0.028314619110631163,-0.299861044214548,114.76920049015402
7,-11.54042061297514,115.2238328429503,0.03092721571488255,-0.3569130777379593,115.52562461335812
8,-12.292937121834257,115.7725132910858,0.02996163897699944,-0.36831654401135255,115.66221226895829
9,-13.05637723968539,116.29585388113372,0.03205108410162438,-0.4184710449716908,116.21665413478487
10,-14.156065220944585,116.99825118444059,0.03754949653847461,-0.5315531220122796,117.2554667326939
11,-15.453022485933616,117.75966881770763,0.04281365902096468,-0.6616004355560617,118.20595782456721
12,-16.4238456524472,118.28889718634632,0.0411190688315628,-0.6753332398619398,118.29518126194857
13,-16.936958953127032,118.5561087869726,0.0381321216550532,-0.6458421792672824,118.1012640491906
14,-17.012651578246732,118.59484024028292,0.0381172001516461,-0.6484746453182486,118.11893000291124
15,-17.376189727627207,118.77849108514832,0.037020879230340135,-0.6432818213899638,118.08401278772392
16,-17.438383585045813,118.80952461536087,0.037084038205364316,-0.6466856831076371,118.10693246263064
17,-17.128672994018412,118.65387445204469,0.03896764162311683,-0.6674639907104692,118.24427840736868
18,-17.755248146961094,118.96593501412563,0.038931489734750364,-0.6912382609713611,118.396277689223
19,-18.283200891921297,119.22044471118048,0.043188048552394775,-0.7896157678134844,118.974158121616
20,-18.488661193216103,119.31750936728659,0.04448544623124917,-0.8224763433985981,119.1512341534031
21,-18.78880905284313,119.45738514251437,0.041957788680008434,-0.7883368797882216,118.96711844099188
22,-20.471757571285707,120.20250268568995,0.04908162088531754,-1.004787043969974,120.02074026503963
23,-21.93675893479667,120.80284934209587,0.05301070669798946,-1.1628830937970058,120.65536056713958
24,-23.26045566420362,121.31176444978041,0.053279963413785936,-1.2393162267767586,120.93182136094595
25,-24.54290273379593,121.77791861127838,0.0577004035433788,-1.4161353918659196,121.5110477675018
26,-24.97260003948759,121.92867531822256,0.05524763658422671,-1.379677131544856,121.39777465825779
27,-25.181475894525647,122.0010236999048,0.05730404806780597,-1.443000505078195,121.5926648310502
28,-26.432948498521,122.42231228254902,0.06713915059219744,-1.774685709838001,122.49121452281992
29,-28.260229963096208,123.00291391729486,0.07030747256038694,-1.986905342680612,122.98177177562408
30,-28.944980981657864,123.2108654577022,0.0698297797287637,-2.021221646202423,123.05613940652641
31,-29.869110160521807,123.48384577875505,0.06821845966300089,-2.0376246866552874,123.09124193642457
32,-30.55621461654664,123.68139112080704,0.06538251045662946,-1.9978420216813744,123.00561143637421
33,-30.436254820146125,123.647224316095,0.059213215732768276,-1.8022285227628208,122.5580985871985
34,-29.561389268594212,123.39389689329151,0.05358002961321517,-1.583900112419059,121.99727789631588
35,-28.08844935653906,122.94995537307526,0.052029098594175587,-1.4614167009288788,121.64774066112942
36,-26.53843406440865,122.45690594994105,0.04976244038289224,-1.3206172429854521,121.20776963453837
37,-24.780415938788792,121.86157192122973,0.045993635601178084,-1.139741420734277,120.56806331787108
38,-20.7709604081756,120.32853164508528,0.03456896217551275,-0.7180305446992952,118.5614291932893
39,-17.582038596810893,118.8807846687298,0.024700394809656245,-0.43428329489984346,116.37773124153044
