nodenumber,sound-pressure,sound-intensity,rms_spldb,rms_sildb
1,20.03949380226933,2.0526810400565427,120.01713502777251,123.1232147089756
2,20.246961424024317,2.0888425782920765,120.10659719497184,123.19905711423485
3,19.99016284081322,2.0361425909426227,119.99572672503925,123.08808188346032
4,19.75038372727901,1.9840819699832188,119.89091084447213,122.97559610548007
5,19.54344617958813,1.9391426644102165,119.79942302955976,122.87609761676384
6,19.35174195465165,1.8929660922482798,119.71380137277778,122.77142834734343
7,19.152745966084627,1.8431485840460624,119.62402105482292,122.65560346955507
8,18.95975802300633,1.7894005649314753,119.53605589239032,122.52707570118372
9,18.740028313557307,1.7318981747106292,119.43480494092783,122.38522354505078
10,18.517957658431907,1.6721505294609278,119.33126182156128,122.23275370693679
11,18.298426995096698,1.6128431592785508,119.227675240114,122.07592136532375
12,18.123918027993575,1.5619351913479702,119.14444187185941,121.9366300993573
13,18.01962264094646,1.5269081956590418,119.09431392538521,121.83812926174134
14,17.97289134699257,1.5119312797861928,119.07175906355221,121.79532052085892
15,17.932805633914143,1.5040747742603866,119.05236491422245,121.77269427506586
16,17.89207880451662,1.4971549709921286,119.03261613326234,121.75266756631187
17,17.818294442157853,1.4847407981948015,118.99672271170418,121.71650642381047
18,17.683358843677944,1.4594494151145327,118.9306952875104,121.64189046828423
19,17.526608462665905,1.435507588728391,118.85335778286715,121.5700549271142
20,17.34149662616245,1.4013427706928272,118.76113160169895,121.46544377407724
21,17.15935452193483,1.3689949649671893,118.66941902872897,121.36401850843276
22,16.834562033162946,1.3151357389518945,118.50343653261947,121.18970579924977
23,16.575439365306735,1.2795711867909214,118.36870106825572,121.07064452138394
24,16.38337209722299,1.2424180471147088,118.26746598697012,120.9426775124063
25,16.161535014177772,1.2039546721671623,118.14905223594606,120.80610136424923
26,15.908190409524385,1.1623831614005318,118.01181569743328,120.65349310027233
27,15.632501321548299,1.1243111806103065,117.85996956806667,120.50886529487491
28,15.338051363190349,1.0811356650151702,117.69480384225245,120.33880194296195
29,15.203175704082854,1.0756561451913018,117.61808638075226,120.31673462675839
30,15.141648616693265,1.0833352678922452,117.58286335770707,120.34762881798451
31,15.123534218317694,1.120875432111379,117.57246595255701,120.4955735019294
32,15.219911636388636,1.1900950562345125,117.62764270710632,120.75581651097913
33,15.289641443516922,1.244298210143037,117.66734610506761,120.9492447641504
34,15.751144354864183,1.381570835349775,117.92564232091381,121.40373156797136
35,16.193528996471795,1.504208154980667,118.16623015219265,121.77307938851568
36,17.147032707901,1.7107259826790167,118.66317961210234,122.33180451539491
37,17.71043263787436,1.7312761896820466,118.94398349566758,122.38366356198193
38,18.491736218910116,1.7816407937864835,119.31895388036611,122.50820148072647
39,19.7285692840893,2.0507953086479667,119.8813119138576,123.11922315287461
40,20.88603576704822,2.393474255322201,120.37652043455796,123.79028760486597
41,22.181718892994,2.755127692143039,120.89930403102434,124.40141731938428
42,22.760739082294045,2.870951508831537,121.12312729227993,124.58025857204018
43,22.795434723943224,2.9109735953589935,121.1363576646916,124.64038266090856
44,22.26831880481208,2.9155931631378187,120.93314869201367,124.6472692316754
45,21.827584504067694,2.9472231274349,120.75951365147866,124.6941301652366
46,21.201061078925704,2.92340696492294,120.50655203094676,124.65889277320385
47,20.755303852122367,2.7982515075584096,120.32198200105364,124.46886746408808
48,20.22092279763173,2.6363116026864963,120.09541950823406,124.20996741024162
49,19.186756998734793,1.9675063685394794,119.63943159125265,122.93916146783111
50,20.37542052427414,1.881455322848428,120.16153170316886,122.74493909995364
51,20.983991280112598,2.052536155704359,120.41716202894983,123.12290816015397
52,21.342820097461985,2.0281089642537378,120.56443615966774,123.07091284637062
53,21.557287354512088,1.9878219468806744,120.65128230320595,122.98377481192938
54,21.70700828410309,1.934211422734534,120.71139952657175,122.86503943743108
55,22.01677728209342,1.9218506862854523,120.83447507059506,122.83719643144562
56,22.433449819041503,1.9369093217811495,120.99732137841345,122.8710928929325
57,23.309624829654933,2.110436570497199,121.33010575814276,123.24372303897668
58,24.88554452611118,2.5148014612841623,121.89834304827542,124.00503704035181
59,26.408406165966806,2.9973209168087527,122.41424390471472,124.76733244426383
60,27.03914644774161,3.2547466349794063,122.61925964654529,125.12517186663638
61,26.962296928694332,3.3457278810120576,122.59453782986547,125.24490615472543
62,26.116947090691323,3.181373596248426,122.31784827143346,125.02614672333402
63,24.51813306021979,2.7751759865628562,121.7691480394447,124.43290528925253
64,23.543760316823455,2.6907526777305533,121.4169166438056,124.29873781140536
65,22.43563021886912,2.4817534011896494,120.99816555494965,123.94758625743206
66,20.509145211916483,1.978912067750955,120.21835128776503,122.96426496915353
67,19.23762230362447,1.720215807598135,119.66242796442896,122.35582934215549
68,18.06508867325404,1.4258082134713141,119.11620203996357,121.54061112168944
69,16.564992726910624,1.1513396403990233,118.3632250774207,120.61203457593703
70,15.495142118836334,0.958488124321727,117.78331136411005,119.81586736334067
71,15.143094592072341,0.9055517309613125,117.58369279069812,119.56913265063456
72,15.187880369682587,0.9068682964083479,117.60934344023235,119.57544219478712
73,15.453649658487828,0.9449653430031338,117.76002133392583,119.75415880870636
74,15.82619024762788,1.0086890246138982,117.96692772880314,120.03757295364231
75,16.264281999243092,1.0859144405170826,118.20409800145164,120.35795608424917
76,16.817674937921467,1.185820644899199,118.49471916515216,120.74019007054444
77,17.53480272277847,1.3152122460780626,118.85741777006632,121.18995843975908
