nodenumber,sound-pressure,sound-intensity,rms_spldb,rms_sildb
1,21.23501661851479,2.6505537090487756,120.52045219083047,124.23336608904714
2,21.244984782579163,2.649019056257425,120.52452857367842,124.23085082494165
3,21.13827742251202,2.628630461344293,120.48079195392643,124.19729536323399
4,21.03238928532505,2.607993774114317,120.43717231599722,124.16306550299521
5,20.9194829576904,2.583003418545228,120.39041901433745,124.1212498095239
6,20.803950092563763,2.559176619732025,120.34231615186975,124.08100259442513
7,20.688446161305176,2.5358476347429333,120.29395755695904,124.04123155606273
8,20.567917850563436,2.511115468753804,120.24320666754731,123.99866683357935
9,20.45375558492038,2.488419711836769,120.19486132630989,123.95923632916585
10,20.33559811142384,2.4642054876703616,120.14453909502245,123.91676920391872
11,20.232067679298176,2.4437055737786793,120.10020546909836,123.88048879399521
12,20.13163060506571,2.423484840414538,120.05697914544909,123.84440307432037
13,20.049822196581996,2.4071233299126678,120.02161059902575,123.8149834209405
14,19.977462210903564,2.3930307274949727,119.99020644339632,123.7894827516832
15,19.93073234412213,2.3839848180477863,119.96986522497266,123.77303485355503
16,19.904709539298427,2.3803425925700514,119.95851697666725,123.76639467709927
17,19.90377882357154,2.3814351574241592,119.95811082740502,123.76838760881722
18,19.930377926914286,2.3907740587679496,119.9697107672201,123.78538534849844
19,19.971705362875326,2.40292603094988,119.98770309476507,123.80740402162729
20,20.04255904502139,2.4229561557148336,120.0184635206225,123.84345555489801
21,20.118505341810597,2.442847078242295,120.05131434012789,123.87896281073226
22,20.21064799863049,2.4661839326046264,120.09100485056226,123.92025463961386
23,20.293490823329456,2.489157281541481,120.12653527569591,123.9605233909453
24,20.38040145578542,2.5127319954614844,120.16365477759187,124.00146169810589
25,20.45231820675628,2.534266918060331,120.19425090800526,124.03852354405315
26,20.525500289069115,2.5560588170965373,120.22527511522632,124.07570843088308
27,20.59939931662922,2.5806544794595827,120.2564912151939,124.11729861301268
28,20.68220053746785,2.6087488080619754,120.29133498254396,124.1643226364429
29,20.764639748980034,2.6351931297092914,120.32588810323547,124.20812449565041
30,20.886098559829506,2.6760357089985836,120.3765465481946,124.27491904356461
31,21.013275612154978,2.7193217897745314,120.42927522279751,124.34460602679212
32,21.155544560328856,2.770278773001948,120.48788426456395,124.42523474293559
33,21.299908546237397,2.8186987441199194,120.54695486164563,124.50048661980964
34,21.447298796589074,2.867561176562959,120.60685213218646,124.57512691912557
35,21.556889491387913,2.9015728226895576,120.6511219942106,124.62633474812785
36,21.645162252771055,2.9205701559217174,120.68661699963138,124.65467643023487
37,21.689492004963554,2.9249231351676364,120.70438769498512,124.66114457628055
38,21.707054802798996,2.915640339681841,120.71141814064424,124.64733950330056
39,21.71659711184827,2.905885533226687,120.71523557381597,124.63278502850125
40,21.693867493812736,2.879914157420488,120.70613974986628,124.5937954278902
41,21.72864462240287,2.8615777117596304,120.72005282632033,124.5660554452367
