nodenumber,sound-pressure,sound-intensity,rms_spldb,rms_sildb
1,13.61149020470913,0.8027695005956581,116.657513586016,119.04590864096185
2,12.63852451939895,0.7563226486440595,116.0133275933592,118.78707105862009
3,13.072071123610137,0.8122046724464643,116.3062881295254,119.09665483568054
4,13.4467538359934,0.8526238993480947,116.55174917680537,119.30757501908965
5,13.639063362229003,0.8711394459379634,116.67509102599982,119.40087679409572
6,13.881538247096234,0.8891200088689606,116.8281519670367,119.48960383773385
7,14.012798560228001,0.8726470041740219,116.90989766451258,119.40838602076902
8,14.0395350984669,0.8358440043932873,116.92645462505575,119.2212523156247
9,13.99748404696471,0.8096195657802102,116.90039971069427,119.08280995058598
10,13.915239834316932,0.788826451167332,116.8492140059395,118.96981465071349
11,13.78724476208079,0.762583745921223,116.76894979866492,118.82287544273673
12,13.567045926694465,0.7276983867813531,116.62910598995445,118.61951412144576
13,13.240572927741152,0.6836915924699646,116.41753564071719,118.3486023930277
14,12.84193245687858,0.6412994531689603,116.15200771435221,118.07060869597882
15,12.455952337517843,0.6139584873196402,115.88693884158158,117.8813900739931
16,12.204065652524038,0.6146712156196026,115.70949079253259,117.88642876061692
17,12.209528991601447,0.6493303519120204,115.71337829552144,118.12465703750351
18,12.573024124363664,0.7410644473606732,115.96819506376994,118.69855978446303
19,13.347337186379786,0.9057657762554482,116.4872927256608,119.57015907134968
20,14.475299944048533,1.1353422522773053,117.19195151770887,120.55126800621193
21,16.01627373990686,1.428310341645953,118.07062974436414,121.5482258070409
22,17.85327048104136,1.7561101486659212,119.01375578057731,122.44551752719018
23,19.77416415184309,2.0675178035223145,119.90136278784999,123.15449257977043
24,21.306795625715093,2.3023291957312706,120.54976288981658,123.62167420800301
25,22.09375438636666,2.3524106950891666,120.86479052070688,123.71513145227385
26,21.659955192036364,2.2634814540555928,120.69255116401935,123.54776940433077
27,21.479051912798397,2.262828839688948,120.61970223981524,123.54651705174416
28,21.550593726493677,2.2707256840568295,120.64858487928923,123.56164672266351
29,21.638827697334744,2.2140825415581094,120.68407466238926,123.45193807452824
30,21.378694987528426,2.1295514220390634,120.57902391052437,123.28288131396471
31,20.74158516085864,2.0179349984973918,120.316238966071,123.04907172679603
32,20.162221725445015,1.8339575096578664,120.07016781474735,122.6338926942839
33,19.579480061703737,1.713045438511974,119.81542318301766,122.3376888277479
