nodenumber,sound-pressure,sound-intensity,rms_spldb,rms_sildb
1,21.210298033345893,2.2542768445570522,120.51033550639454,123.53007250077616
2,21.169282263744226,2.240174623229564,120.49352276040152,123.50281873222166
3,21.031691406343015,2.2080412856293834,120.43688410335976,123.44007189507069
4,20.88243335877676,2.1893282709709196,120.37502216941158,123.40310885177986
5,20.697163516259543,2.1683744819302575,120.29761670248229,123.36134287733216
6,20.45982946243703,2.1334121467848117,120.1974402755812,123.29074763458678
7,20.20138608755227,2.08650493553336,120.08702346527986,123.1941941635296
8,19.971378016104005,2.0380062118392255,119.98756072729172,123.09205503401216
9,19.781622261974825,1.9942657054055708,119.90463817828733,122.99783020928416
10,19.63069760800099,1.9544346851079746,119.83811475108126,122.91021161403637
11,19.4948331422018,1.9194731147910635,119.77779053431138,122.83182033525756
12,19.35688744625301,1.8871554954258265,119.71611058253993,122.75807686080756
13,19.253857453127715,1.8637052252300637,119.669755130134,122.70377222835782
14,19.134296428645115,1.8341205903425957,119.6156500421537,122.63427886404146
15,18.99219572767374,1.8013099201745653,119.55090363347435,122.55588440771852
16,18.81123622841453,1.7638317725433914,119.46774683189803,122.46457161442002
17,18.626866867536155,1.729611158657897,119.38219629728917,122.37948478487078
18,18.45021816240665,1.6991092264994598,119.29943020249644,122.30221298198796
19,18.26905212700583,1.6708359120691045,119.21372038605364,122.22933801190783
20,18.07341110427071,1.6301773836676636,119.12020263318432,122.12234863641144
21,17.85614359160275,1.5884497547140426,119.01515348042516,122.0097348192958
22,17.61946195558504,1.5449154046253002,118.8992529318185,121.8890470362475
23,17.374585401794494,1.504330307298419,118.7776890888139,121.77343205196505
24,17.113137825367044,1.4598906653568227,118.64599304820281,121.64320331667832
25,16.851804433479664,1.4172891251209891,118.51232829596677,121.51458454789564
26,16.595533008824834,1.3748953227324605,118.37922419609197,121.38269634537045
27,16.363964865034063,1.340881112225485,118.25717085384817,121.27390273307728
28,16.16705427735469,1.3138798463441457,118.15201801406099,121.18555651026153
29,16.04626736235956,1.3035419942438624,118.08688056925254,121.15125026739182
30,15.961134763650197,1.2986201235752695,118.04067537597757,121.13482128468958
31,15.993864530991708,1.324217193512086,118.0584683506417,121.21959222420807
32,16.16694065114467,1.3738821328078572,118.15195696718308,121.37949475615181
33,16.40176884453876,1.4380130655624173,118.27721382572057,121.57762831996713
34,16.788258807879988,1.5346442743566642,118.47951320025874,121.86007723404282
35,17.126765341940484,1.6004124748454571,118.65290703453445,122.04231927945294
36,17.666860794540714,1.7102024323885505,118.92258782758964,122.33047519787445
37,18.144791433116424,1.8014622490577434,119.15443969731164,122.55625165599474
38,18.6822514864829,1.9191345089504017,119.40798436532253,122.83105414781183
39,19.159005483074502,2.019333027645151,119.62685932100439,123.05207948533348
40,19.64915044453523,2.129764590416007,119.8462756438231,123.28331602155451
41,20.48651155492473,2.30421818349722,120.20876034656709,123.6252359949188
42,21.141899369847778,2.399140264349055,120.48228011397194,123.80055639485987
43,21.55402229338478,2.4583034567335527,120.64996664098649,123.9063549183375
44,21.758573153767696,2.499988230344429,120.73200833760843,123.97937964068637
45,21.89130238626238,2.532306206409108,120.7848320858647,124.03516219399535
46,21.875620948501506,2.5242024569250905,120.77860787665796,124.02124185120113
47,21.840294891223138,2.505788882914127,120.76457004646444,123.98944478131509
48,21.662399234904715,2.4270126945854766,120.69353119785771,123.85072047932266
49,21.1765499567643,2.2637440187070483,120.49650422879193,123.54827315825283
50,21.420615928361237,2.196750916985769,120.59603917428673,123.41780816360098
51,22.015800068967117,2.3972324371670357,120.83408953943247,123.79710145541777
52,22.4975563802128,2.510401144002218,121.02210706386109,123.99743124153049
53,22.895145369741854,2.610739466746832,121.1742681940941,124.16763534481042
54,23.202098730927176,2.7044996626625526,121.28994549663865,124.320869316077
55,23.483058183264315,2.7879249528776,121.39449316960363,124.45281078970517
56,23.73814267310229,2.879197816473778,121.48833480168818,124.59271504284702
57,24.091535697998985,3.0089204023021687,121.61668978026084,124.78410699106588
58,24.474000657093782,3.1701167355794726,121.75349943393952,125.01075254862724
59,24.57984228725954,3.259242286090169,121.79098192624605,125.13116646319959
60,24.32624989362361,3.2247628334866114,121.70090336189672,125.08497779778865
61,23.796435220311785,3.0626306286367844,121.50963815213474,124.86094621482385
62,22.99849210681188,2.8313746696448234,121.2133873364995,124.5199734241096
63,21.77296648402197,2.45495640313805,120.73775216765483,123.90043784017158
64,20.85911338011449,2.28548407597109,120.36531698127548,123.58978199704553
65,20.449672670413847,2.2133859170689947,120.19312730320054,123.45057142368972
66,19.99194785635032,2.067721583087921,119.99650229429747,123.15492060984398
67,19.400281551365353,1.9414078702955118,119.73556074235279,122.88116785883027
68,18.693731640608426,1.770444298242107,119.41332016369117,122.4808226752642
69,18.07142393492491,1.6527792582508543,119.11924756817277,122.18214853979683
70,17.65826862978671,1.5658081200261424,118.91836247314687,121.94738540915054
71,17.39294016112479,1.505870511560465,118.78686014289991,121.77787628881589
72,17.206232041012296,1.4611728752452822,118.69311559558447,121.64701601508236
73,17.11668899459604,1.4274125168052014,118.64779528134187,121.54549500712626
74,17.09956120144906,1.4049114762748882,118.63909940540037,121.47648960129688
75,17.14169519209268,1.3982069966219848,118.6604754538284,121.45571471006205
76,17.27803825494882,1.4064963885519692,118.72928871136567,121.48138621368646
77,17.468721447525713,1.4279516652083237,118.82462248105074,121.54713507238071
78,17.69645281228732,1.4546217641797334,118.93712453436812,121.6275008123655
79,17.9560786228325,1.4910381432966515,119.0636300536,121.73488753588052
80,18.234599039573652,1.5283418772673378,119.19732444787087,121.84220513142225
81,18.564413438903173,1.5774399182338201,119.35302472298198,121.97952826758373
82,18.9557164792132,1.6362988656398503,119.53420417332583,122.13862629313346
83,19.361894821411596,1.7020369373953075,119.71835721870455,122.30968980856025
84,19.70405716911539,1.7581081864849297,119.870513264514,122.45045596191547
85,19.951921119585943,1.8011226219727754,119.9790944695979,122.55543280966845
86,20.10716231407534,1.829678073613747,120.04641576191041,122.62374683636409
87,20.21956778854203,1.8534108714170432,120.09483744509657,122.67971706102048
88,20.330896414167437,1.8764581804458489,120.14253063945533,122.73338889983322
89,20.443284990671742,1.9030474362104237,120.19041374639724,122.79449613840184
90,20.55244745719235,1.9322244728807505,120.23667101861457,122.86057578430673
91,20.654573661252048,1.9574629591939323,120.27972478613967,122.91693552712161
92,20.78429552567654,1.9864537729546152,120.3341062642422,122.98078462980952
93,20.953543992548013,2.0153280692740423,120.40454985113297,123.04345753741609
94,21.18988541210927,2.063271261166424,120.50197225064538,123.14556329031441
95,21.480124841162045,2.115532860652499,120.6201361092728,123.25419775632434
96,21.731353502167003,2.157482747732534,120.72113561655132,123.33947331574029
97,21.97122621401762,2.2016179784405647,120.8164859981126,123.4274196302419
98,22.297227753849278,2.248082816852462,120.94441748575682,123.51812306113898
99,23.170072783334874,2.3034824772869156,121.27794804724243,123.62384912900161
100,24.033143181013525,2.702496971304949,121.59561156347307,124.31765215910718
101,24.676218382435167,2.8367680037023475,121.82497218788434,124.52823819817095
102,25.26157478300495,2.9984575758500958,122.02860849824148,124.76897908533296
103,25.845766121827037,3.143639503955313,122.22718828829824,124.97432737615641
104,26.374562193967378,3.2826700795384074,122.4031052721171,125.16227236723884
105,26.78838108112203,3.4201589391629366,122.53832945498011,125.3404628874547
106,27.11352815049152,3.555079433706887,122.64312076410874,125.50849308929406
107,27.74124674534938,3.786893649372834,122.8419195909382,125.78283108622522
108,28.771819490185475,4.100977010281351,123.15874662557763,126.12887334677404
109,29.771857174999315,4.374237735895087,123.45551862426146,126.40902382858371
110,30.377214511311198,4.533268851460587,123.6303590468219,126.56411476226876
111,30.395974699623533,4.585755350275286,123.63572157370461,126.61410881431948
112,29.216998800990016,4.234781728982607,123.29211214133458,126.26831030642799
113,27.198660003897658,3.7661927380831552,122.67035025031,125.75902541635
114,25.841467403915654,3.379280378291451,122.22574351414792,125.28824226605676
115,25.079147530067427,3.155688657453529,121.96565549123383,124.99094148840341
116,24.403097071538724,2.983564744419335,121.72829903621961,124.74735466627565
117,23.727707477557797,2.7524136587062635,121.48451567875986,124.3971370434295
118,22.781627361284976,2.4733331007071504,121.131094963393,123.93282609712355
119,21.82165781623146,2.195076469315314,120.75715491377579,123.41449654247026
120,21.13684674862517,2.02114421441116,120.48020405852752,123.05597302772333
121,20.713609354940452,1.883934803867535,120.30451571630857,122.75065869364241
122,20.449466249468998,1.7848865208477334,120.19303962656024,122.51610609839658
123,20.196975196111197,1.700680385051999,120.08512672911544,122.30622702765608
124,20.02659629262541,1.6473089813162858,120.01154294983444,122.167750662585
125,20.06232012114711,1.6286159177191473,120.02702320432269,122.11818675172407
126,20.21789375785966,1.6413818281801984,120.09411828789877,122.15209621018047
127,26.29269194296074,2.591554636419969,122.37610114785352,124.13560369280346
128,20.48004013825443,1.668455728569089,120.20601615604363,122.22314687410808
129,20.864739428918046,1.7225306221854568,120.36765939387703,122.36166951292554
130,21.305476286437564,1.7789963303692369,120.5492250337085,122.5017505224242
131,27.079518909053114,2.907993195788327,122.63221897605233,124.6359338601264
132,21.696151426149733,1.8308327401947704,120.70705415298166,122.62648670173652
133,22.052339061060177,1.8836567787605392,120.84849331194485,122.75001772836063
134,27.83139051129268,2.990711480175329,122.8700981884608,124.75774517808425
135,22.45537637817487,1.9581798148114586,121.00580686150829,122.91852569486907
136,22.92497742416611,2.045917571895798,121.18557841996076,123.10888132410386
137,28.58162688420445,3.1042150214133923,123.10113899619992,124.91951796148993
138,23.40368277867276,2.140011566903472,121.36508414484484,123.30416120745815
139,23.882219837476775,2.226456296149203,121.54089392142895,123.47614174640148
140,29.418554059694678,3.291405838350976,123.3518265481414,125.1738143516271
141,24.333836712296566,2.313805903249819,121.70361187619777,123.64326924761338
142,24.725953340223743,2.3911132584645536,121.84246099395848,123.78600147575938
143,30.073904550983627,3.521216058017876,123.54319642715583,125.46692673728559
144,25.064763406099033,2.4782279005065524,121.9606722773431,123.94141242064788
145,25.316254779045348,2.5441592402268904,122.04738924071961,124.05544290540645
146,30.61601800277036,3.7857009727068776,123.69837417851038,125.78146306661013
147,25.500908522248313,2.6022321672699817,122.11051315357237,124.15346041059615
148,25.734117419731138,2.6545829237613114,122.18958565127619,124.23996296363731
149,31.1259917166058,4.033379675794878,123.8418640375115,126.05669105553739
150,26.05022901451236,2.7124724433781955,122.29563099973973,124.33365334783008
151,26.344243792982304,2.7573231604592565,122.39311482149662,124.40487668746152
152,31.626617880212223,4.275832761831762,123.98045511409832,126.31020710560597
153,26.57653238761001,2.757382487763585,122.46936638847949,124.40497013042128
154,26.797111937553804,2.7405355842496086,122.54115989478058,124.3783544550434
155,32.218800152526725,4.587926098464722,124.14158734665907,126.61616413743732
156,27.102922676890266,2.7236702866663496,122.6397226082712,124.35154532995467
157,27.29499888775204,2.7504609735218533,122.70106170561738,124.3940548709551
158,32.9216038943883,5.021997523429031,124.3290197921996,127.00876494206977
159,33.65872141131496,5.480434772156794,124.52135237622643,127.38815013166615
160,34.35100085271737,5.88540600924348,124.69818799089381,127.69776428350542
161,34.70593836107577,6.145187858194546,124.78747590922053,127.88535163793705
162,34.09801981223302,5.878168574820222,124.63398326211815,127.69242036664193
163,32.983306878191655,5.382524667991558,124.34528399642859,127.30986028862094
164,31.893583176362018,5.005406382944377,124.05346636766181,126.99439343095176
165,30.798618847604306,4.583236438422224,123.75002491003224,126.61172262056793
166,29.53425141817166,2.8763186481156504,123.38591943885953,124.58836996958593
167,29.96301320686768,4.275751859083621,123.51110980085582,126.31012493225765
168,30.742034100779723,3.2081013805558176,123.73405208618084,125.06248084150862
169,28.878641751304283,3.8692855582079124,123.19093535097068,125.87630782390555
170,31.53319482576125,3.4076113283879046,123.95475956822364,125.32450053359167
171,27.618891482286468,3.4697593608679456,122.80352495985126,125.40299356096035
172,32.22222545583161,3.6317400911576487,124.14251072757146,125.6011476027443
173,26.316244147760813,3.07024452740336,122.38387822454408,124.8717296592437
174,32.89429172627828,3.9965462830949887,124.32181088045084,126.01684846800795
175,25.14538202101006,2.72413364970081,121.98856484716877,124.35228410841226
176,24.323783693145835,2.5067108353968433,121.70002273988622,123.99104238292242
177,33.53101545645421,4.370248135790154,124.48833420358598,126.40506096225579
178,23.595507520497556,2.317815119999726,121.43598654884906,123.6507879160769
179,34.15303824901876,4.7518477744903125,124.64798697684635,126.76862519566197
180,23.08449374865114,2.15428853092079,121.24580718183151,123.33303869340314
181,22.866278436261116,2.0405868779456053,121.16330983612326,123.09755089581807
182,22.820672139864307,1.9658789445856943,121.14596871863188,122.93556771218852
183,34.7129321305175,5.035807463386426,124.78922607050377,127.02069117149225
184,22.93824322883257,1.9146981454399719,121.19060315729345,122.8210031663218
185,23.19250940703966,1.8925442099547285,121.28635491516725,122.77046033437698
186,34.939842577312604,5.159552883933951,124.84581896516607,127.12612068205965
187,23.580042721589585,1.883253103471519,121.43029183874133,122.74908691792632
188,24.033841048928384,1.9051906608506641,121.59586377832647,122.7993844395494
189,35.162732398743124,5.284839681732367,124.90105239745645,127.23031817301907
190,24.489519053570053,1.925941261233153,121.75900520985033,122.84643037559377
191,24.92207524947424,1.9576746871143982,121.91108414651923,122.91740525399163
192,25.3846917357861,2.000438989825434,122.07083796328985,123.01125310633188
193,35.80289452648209,5.500749080636644,125.05776286879484,127.40421834846094
194,25.92553142074681,2.0731496645170084,122.25395343286577,123.16630655749258
195,26.556566458843037,2.1805876459290854,122.46283856060123,123.38573547271028
196,36.6067157765876,5.6864822660803265,125.2506154324004,127.54843689089174
197,27.222688194849212,2.310686259936854,122.67802026346759,123.63740981901435
198,37.26856494859084,5.896298796058661,125.40625349215557,127.70579483363798
199,27.831224381342622,2.454051255456627,122.87004634086381,123.89883629185411
200,28.38871613918584,2.6054438763423224,123.04231513253525,124.15881722500916
201,32.39496506184357,3.1284957791615176,124.18895040457032,124.95335573381593
202,37.920624675735255,6.174085570250799,125.55690974600626,127.90572644328164
203,28.856083390541457,2.734467084024193,123.1841477741184,124.36872699949568
204,29.182024727504945,2.828282308669577,123.2817085092035,124.51522756955907
205,38.55121556473252,6.496380634919015,125.7001616149957,128.12671463093034
206,33.985355840790476,3.7705134800564006,124.60523651723405,125.76400497784005
207,29.451958257492162,2.8713279571514607,123.36168361223804,124.58082799548697
208,29.827012518469765,2.913164701547405,123.47159521650437,124.64365039022155
209,38.72691139335478,6.708553194032182,125.73965732398365,128.26628867769728
210,35.036373864773225,4.13564049971986,124.86978312567643,126.16542779657054
211,30.274232577675537,2.9314901196335663,123.600862946966,124.67088434766474
212,30.68567835010729,2.9588713323877607,123.71811465505685,124.71126080115366
213,38.36633608714151,6.7309215906100786,125.6584066241851,128.28074531432736
214,35.690234933488824,4.511111370039769,125.03038822150296,126.54283549065494
215,31.03920887601391,2.9941414374596773,123.81761295625255,124.7627231172428
216,31.591353437156425,3.0878405661773813,123.97076473378658,124.89654868406923
217,37.64729331433561,6.5753701428164995,125.49407524013523,128.17920205292307
218,36.02412677382273,4.76723978830604,125.11126933270376,126.78266997137668
219,32.19912217880064,3.1810986546469717,124.13628072678634,125.02577137986462
220,36.58652360730995,6.322594367589806,125.2458229963824,128.0089532010702
221,36.549411947458324,4.986780551186924,125.2370079642924,126.97820257028157
222,35.4401305183802,5.98474880270676,124.9693063393434,127.7704592652392
223,37.20849423018677,5.184271884088192,125.39224198983698,127.14687769610788
224,34.251332713723556,5.598006635943944,124.67294957640205,127.48033408948316
225,37.78837002363533,5.197219981084491,125.52656327303222,127.15771099456921
226,32.58630750595401,5.0257830735436295,124.24010311643302,127.01203739330944
227,38.00002780377186,5.070948312386278,125.57507837433042,127.05089183854949
228,30.795146900448422,4.4698918596188335,123.7490456891812,126.50297016344707
229,29.30137850991241,4.013663090569445,123.31716113896658,126.03540914726597
230,38.26197724443228,5.033559163218154,125.63474826837576,127.01875177568083
231,27.851568531158513,3.523689415548206,122.87639325841953,125.4699762191427
232,38.91029240254511,5.141582961110516,125.78068997564782,127.11096847679545
233,26.42431273778332,3.0013170608413824,122.41947410048581,124.77311876964455
234,34.246678576804165,3.3508543249749314,124.671769240829,125.25155547729413
235,25.483042042914484,2.664155129526803,122.10442550158203,124.25559509513262
236,24.94361603487022,2.427155291757204,121.91858833994304,123.85097563804402
