nodenumber,sound-pressure,rms_spldb
6340,1251.5007665814821,155.92802248597286
6341,1252.0407148661966,155.9317691235411
6342,1253.0693953533853,155.93890254705832
6343,1252.5587907196748,155.93536247229136
6344,1528.2410551373337,157.66323733720827
6345,1371.3053744067347,156.72208364862146
6346,1254.7660895491708,155.95065555148898
6347,1254.1739456311655,155.94655557560674
6348,1253.6043575804974,155.94260994849446
6349,1255.880536024961,155.95836668027425
6350,1255.35256142104,155.9547143477101
6351,1256.6424568186155,155.96363466002873
6352,1256.3030071894686,155.961288073462
6353,1257.6080271189799,155.97030610150415
6354,1257.3209908965423,155.9683234093938
6355,1256.9172686708234,155.96553394684878
6356,1405.0265381918844,156.93309063248824
6357,1307.37007715427,156.3073709005498
6358,1314.4978636631943,156.35459777917333
6359,1237.4944166622433,155.8302650498507
6360,1358.6779291897992,156.64173049947675
6361,1558.9131347690238,157.8358384117735
6362,1229.639521258673,155.77495635008586
6363,1384.0502198143326,156.80243705954777
6364,1600.145366006574,158.062588849674
6365,1591.4682855667954,158.01535985706946
6366,1300.4925145934399,156.26155722304648
6367,1222.5140657805116,155.7244773797414
6368,1352.0101087514563,156.59899886200674
6369,1353.5253070679041,156.60872769176476
6370,1217.3731773829288,155.68787465929353
6371,1303.452247067364,156.28130258867498
6372,1352.7641508508184,156.6038417997151
6373,1396.6805157712256,156.881341579002
6374,1369.4539527966754,156.71034876474093
6375,1211.6964127050474,155.64727652948972
6376,1579.9384797779935,157.95220361804792
6377,1281.2447834782884,156.13204229063962
6378,1543.2880983898451,157.7483402264108
6379,1205.0795036970148,155.59971408515236
6380,1438.064064023704,157.134964762209
6381,1198.206442077911,155.5500330910456
6382,1515.9027672614684,157.59282700187518
6383,1352.5608317184824,156.60253622085895
6384,1270.1989921318293,156.05683536276828
6385,1300.2785612401929,156.26012812747138
6386,1191.5848565182157,155.50189959200873
6387,1365.099442815234,156.68268587459073
6388,1185.9028344702563,155.46038222846414
6389,1358.0945980065499,156.6380005218601
6390,1181.5384762730714,155.4283574628126
6391,1264.7380173873648,156.01941155527538
6392,1347.059055438567,156.5671328013121
6393,1178.922840705485,155.40910772462888
6394,1404.2275521459844,156.92814988695153
6395,1177.8133755226459,155.40092972593646
6396,1299.9983620136552,156.2582561887205
6397,1177.9576471664104,155.40199360486628
6398,1261.0729631469007,155.99420438083666
6399,1588.750159745372,158.00051223130902
6400,1393.6208595461278,156.8622928502961
6401,1332.6839204820542,156.47394324202074
6402,1178.8946461474418,155.4088999945387
6403,1354.5851059408874,156.61552600875729
6404,1503.5847605707177,157.52195839305753
6405,1349.1284659310268,156.5804662023019
6406,1180.1358910949602,155.41804045919372
6407,1181.734951701775,155.42980170017765
6408,1363.485102550273,156.6724080306884
6409,1254.884416130967,155.95147460707395
6410,1183.633776007827,155.44374707936024
6411,1386.5810119008063,156.81830505859585
6412,1304.2371936616566,156.28653170805495
6413,1185.782818666079,155.45950315409826
6414,1526.288980436033,157.6521354606305
6415,1403.2201166059465,156.9219161292283
6416,1188.1947533784016,155.47715269399328
6417,1489.1166404401367,157.43797442209362
6418,1391.5648372749804,156.84946901179592
6419,1190.7580083325684,155.49587030673473
6420,1247.99978286706,155.9036902824362
6421,1193.4561675441814,155.51552954991837
6422,1562.4961345187273,157.85577911892406
6423,1583.0264697486339,157.96916362173957
6424,1196.1582146998626,155.53517263004724
6425,1313.376821590476,156.34718703895152
6426,1544.7367659535612,157.7564897511436
6427,1198.7577479446338,155.55402863008584
6428,1201.2093722352697,155.57177432772514
6429,1203.5304136488232,155.58854147728727
6430,1241.5252774421565,155.858511410958
6431,1307.8789259395187,156.3107509262695
6432,1205.7136665555558,155.60428375856677
6433,1207.7574950717342,155.61899491273888
6434,1564.9964903952568,157.8696674457284
6435,1209.6934739095339,155.6329068409123
6436,1211.5352282913884,155.64612102292833
6437,1301.0524168694826,156.2652959625886
6438,1213.3117459684356,155.65884812645896
6439,1215.008078245182,155.67098339562332
6440,1216.5806529338806,155.68221820019605
6441,1235.2387890454881,155.81441850568433
6442,1349.9754089584303,156.58591723660675
6443,1218.0090304156563,155.69241025077164
