nodenumber,sound-pressure,sound-intensity,rms_spldb,rms_sildb
1,8.009887957427344,0.20245317255342823,112.05192891074879,113.06324586793005
2,8.534213790064575,0.20424015015006358,112.6026704495986,113.10141121074103
3,7.964436707639062,0.18944796998577598,112.00250139338087,112.77489955988953
4,7.514530226888472,0.18582393091884608,111.49743680115462,112.69101642901697
5,7.360831503119985,0.1902766753671077,111.31793761482754,112.79385554549769
6,7.274160803377737,0.19490481185195685,111.21505803442312,112.89822561205646
7,7.25690526849603,0.20177717212583662,111.19442916365242,113.04872031174585
8,7.283647749636065,0.20940313808842842,111.22637877402028,113.209831856727
9,7.341427550667135,0.2192232286318958,111.29501043244163,113.40886569575908
10,7.4084879889624595,0.22474297914385885,111.37399170904686,113.51686133478876
11,7.525202728390192,0.23355972834448488,111.5097641723974,113.6839796144755
12,7.615507689069169,0.23803996834575497,111.61337730572093,113.76649883840847
13,7.758283990632192,0.24637806795614206,111.77471354329555,113.91602045255546
14,8.035854735257224,0.25850095700554876,112.08004163419179,114.1246215524992
15,8.306200606876304,0.265116911490309,112.36744840165179,114.23437431741644
16,8.633676832620422,0.29263480100577177,112.70331585745157,114.6632597245929
17,9.034113418767836,0.3306645582727865,113.09711085890514,115.19387648281047
18,9.916352114251877,0.43704367808983563,113.9064388765537,116.40524842474946
19,10.867517809384488,0.5560195345818434,114.70200729818274,117.45090049877147
20,12.033104105429809,0.6981997509556138,115.58695356778907,118.43979689567502
21,12.567427671078486,0.7418763173819829,115.96432797523882,118.70331507494916
22,12.765311925599724,0.7608200978338981,116.10002871537239,118.8128197640974
23,13.462264488813247,0.8432549799088213,116.56176246171245,119.25958914629143
24,15.212625229899038,1.0503987163575614,117.62348341377404,120.21354182351064
25,17.029794159557618,1.2776357522102342,118.60358805958539,121.06407056206798
26,18.177367373099305,1.4281736591745524,119.17001977871165,121.54781018809723
27,18.952422907772842,1.522363430011651,119.53269486168033,121.82518342846686
28,19.605192369669325,1.6440112144467594,119.82682224737245,122.1590477570752
29,20.0341509833531,1.697965506399754,120.0148189351892,122.29928863450687
30,20.218463618838246,1.6554732126230742,120.09436310468695,122.18922157782679
31,20.070124483615576,1.5891854652344475,120.03040141029139,122.01174584323583
32,19.85523947670198,1.5168051765369353,119.93690267702817,121.80929802152212
33,19.48031968339928,1.4344297336268492,119.77132167925306,121.5667927893577
34,18.896979416105193,1.336187476211414,119.50724788684548,121.2586739689099
35,18.244116147836387,1.248861315753191,119.20185665540585,120.9651421327629
36,17.613043957091215,1.18855886711473,118.89608846617593,120.75020696396528
37,17.04988698871053,1.1521612780254542,118.61383018104195,120.61513275314688
38,16.58644075229795,1.1022831575776404,118.37446412128153,120.42293171627564
39,16.133801277435285,1.0524659407953387,118.13413415405107,120.2220805038516
40,15.770834040925324,0.9904522665234825,117.936493318921,119.9583355015727
41,15.287237884778312,0.8899361054343228,117.66598056048335,119.49358826809609
42,14.92320191399751,0.8109221551340725,117.45664038911775,119.08979165902458
43,14.167043975748673,0.6986562900048645,117.00498492660893,118.44263573362409
44,13.796392665623028,0.6341981566099582,116.77471101733732,118.02224975352239
45,13.16070750288995,0.5498486637741513,116.36498482720586,117.40243173982014
46,12.853396693600322,0.5095588290340721,116.15975831376845,117.07194330933184
47,12.122748404246984,0.44862751939783974,115.65142192471697,116.5188591025466
48,11.645748387498728,0.366809708490434,115.302748140987,115.64440821785402
49,9.67256825768519,0.2206023472821377,113.69023614966265,113.43610129166078
50,8.11820296262238,0.2021404788391421,112.1685981843774,113.05653290141606
51,8.703663598795378,0.237624787506199,112.77344202605845,113.7589174150979
52,9.353821895750352,0.269969089886771,113.39918201345932,114.31314042455
53,10.017972698046478,0.31409293758845225,113.99499696219132,114.9705817135283
54,10.618812871627286,0.36234892675630725,114.50091943835412,115.59126979316491
55,11.357656860707515,0.41967686521140823,115.08517495818691,116.22915029283087
56,12.104690091807973,0.4842155027130609,115.63847358616536,116.85038689762793
57,12.919287045191801,0.5597442511516101,116.20417103965018,117.4798964185633
58,13.812843896437005,0.6480835213195847,116.7850621613721,118.11630978881084
59,14.512264185460573,0.7443514805746057,117.21410360293079,118.71778056552412
60,14.956211315531778,0.7806758341483142,117.47583193971393,118.92470735969692
61,15.12821296305047,0.7946029623541789,117.57515267742446,119.00150179812819
62,15.282144805335031,0.8066522627291697,117.66308629684576,119.06686356376774
63,15.490802828599588,0.8175253976970408,117.78087860974905,119.12501253574945
64,15.609177561143092,0.8215878216309542,117.84700050534616,119.14653993104224
65,15.668027116601941,0.8111524593001767,117.87968637688999,119.09102489241943
66,15.908530002319738,0.8216307778172642,118.0120011134978,119.1467669931591
67,16.55094036777371,0.890158707845642,118.35585356549049,119.49467444618816
68,17.55456109263471,1.0326517220503229,118.8671995967783,120.13953873605357
69,18.96461040257432,1.2763134923069357,119.53827859169367,121.05957360323305
70,20.6076817080879,1.5826321206496752,120.25998284514337,121.99379975797751
71,22.181084292271635,1.874799809825562,120.89905553131544,122.7295490079456
72,23.48431283639919,2.1512590395174125,121.39495722703029,123.32692708230113
73,24.60604460579337,2.37155037632855,121.80023622592232,123.75032354342787
74,25.62251114456542,2.5863392890066335,122.15183390073689,124.12685497217919
75,26.530495289739303,2.790458247159804,122.45430724210979,124.45675528675378
76,26.668470063368183,2.823791530901305,122.49936211623172,124.5083263135954
77,25.295300841736342,2.4717978302452144,122.0401970651338,123.93012946675893
78,23.23265173875615,2.048754531983617,121.30137573324923,123.1148992726839
79,21.976183196880747,1.7995624158438763,120.81844542219909,122.55166914276782
80,21.35025000463872,1.7205298973394014,120.56745938354248,122.35662223679827
81,20.23835347711537,1.5786630483443707,120.10290362468984,121.98289443586074
82,19.1105046667565,1.511252819317491,119.60484320625451,121.79337124067595
83,17.859872903296523,1.3727141637227729,119.01696736635616,121.37580114773984
84,16.358989171192786,1.0902804315244434,118.25452938524094,120.3753821738967
85,15.55388446388385,1.0282578612165083,117.81617745951388,120.12102038453422
86,14.785166471784391,0.8974735704948902,117.37592446223206,119.53021667994383
87,13.26231148483215,0.7061046027406065,116.43178456149037,118.48869042451204
88,11.70372984886223,0.5435485447859655,115.34588585948501,117.35238337366533
89,10.764168566141022,0.44230697233016136,114.61900989005541,116.45723785448394
90,10.60123396303609,0.3408209849308459,114.48652847153878,115.32526327171811
91,10.271911824408503,0.39607052481885835,114.21242574059058,115.97772523836187
92,10.007236940778622,0.36648720489981657,113.98568374016517,115.64058816798685
93,11.017171550394439,0.3647220813212039,114.82080232599365,115.61962057543694
94,9.912482529323821,0.352078767350926,113.90304878443168,115.46639835066284
95,9.970493523040409,0.3480239252724266,113.9537332008541,115.41609101005855
