nodenumber,sound-pressure,rms_spldb
1,324.57522933711016,144.20570753930366
2,305.7826636460366,143.68765727552636
3,334.3629704065236,144.463763581762
4,272.0373891339166,142.67197204818484
5,360.6562219010825,145.1212686641296
6,241.0993543169118,141.62332103280303
7,279.18991135062674,142.89739450299828
8,76.67076408720392,131.6719959143083
9,236.24244201720782,141.44655855159706
10,346.58569023556043,144.7756126403126
11,251.44661411501198,141.9883159257426
12,393.1001233286689,145.86946368817695
13,912.2080053622072,153.18127767085204
14,188.66629382488105,139.49328645107948
15,260.43851595392516,142.2935043259112
16,314.37998536096586,143.9284978745274
17,247.50480544886688,141.85107279531746
18,339.7056949871141,144.60145663970798
19,261.5819440170917,142.33155534732046
20,1271.725921593517,156.0672705587986
21,249.17681686024966,141.90955275833906
22,742.7615292166985,151.39638812050455
23,423.3240572786495,146.51285908466673
24,294.17884749125636,143.35162893054746
25,322.5400288833834,144.15107249680554
26,1713.064808803489,158.6548759575112
27,293.6179481165056,143.33505207411582
28,251.2706607006604,141.9822357209139
29,579.9309217637997,149.2469254033768
30,276.9182462816593,142.82643153809755
31,273.4892905190466,142.71820657875318
32,2621.731180559151,162.35116327098777
33,436.4178935636374,146.77745106238086
34,2727.679039286288,162.6952654147119
35,258.89421365055665,142.24184696581437
36,258.3597597398274,142.22389752675326
37,1173.0600044543653,155.3658046416807
38,171.1538472746609,138.64713340380288
39,880.0965460426539,152.8700064186709
40,288.5535853553394,143.1839295847823
41,2673.783065895641,162.52192345484107
42,343.34578867887654,144.69403458486107
43,3783.5554636043817,165.5374021812487
44,1283.8735375403583,156.1498450371835
45,298.166889142841,143.46858837134334
46,257.29167848031517,142.18791488993838
47,2368.8365577993263,161.47010202304503
48,257.5169618491486,142.19551688590576
49,450.72051616410715,147.05754662662105
50,243.2141257446193,141.6991759851477
51,1060.085055749136,154.4862143308942
52,291.2853691762091,143.26577351112314
53,3266.2919639814677,164.2605001348977
54,2113.2876851583655,160.4785725320002
55,3474.632086509305,164.7975766033272
56,243.84352521056047,141.72162465146786
57,1028.6232586184392,154.22452688882203
58,2196.577681807963,160.81433142002635
59,247.58137771858793,141.85375959334192
60,807.2939988540952,152.1200345687128
61,250.04379099919655,141.93972158206924
62,831.8474436647228,152.38027381326643
63,438.84523159375647,146.82562776191153
64,549.42708404285,148.7776013704439
65,465.135816864618,147.33099574247439
66,199.5907566084574,139.9822085765595
67,236.73584691334742,141.46468057592529
68,289.96406463852423,143.22628366565013
69,228.32458645666043,141.15045368117993
70,220.7785907884826,140.8585392257237
71,528.1520874508607,148.43458009912877
72,2806.502799813488,162.9427096830253
73,1514.7133118953916,157.58600893036774
74,3253.2596035374645,164.22577449644166
75,421.13314629343853,146.46778858578892
76,167.18125007648686,138.44315145249658
77,243.31095876827484,141.70263348814052
78,177.54973570012106,138.96580068969953
79,196.5369307965672,139.84828347959115
80,3085.307468793746,163.76536909654735
81,233.7970901209942,141.35618211782537
82,2698.8398286338697,162.6029423009733
83,461.5543674592052,147.26385738342162
84,217.98614467227313,140.7479778960965
85,263.19720306575505,142.38502548316032
86,251.1876040326846,141.97936415481996
87,205.27352516961918,140.22605889739847
88,285.4978348106083,143.0914564656172
89,2257.588767486432,161.0522967988486
90,236.27340001181972,141.4476967048655
91,241.0262607759224,141.62068735222152
92,229.29529181695764,141.18730283339875
93,169.8779748078136,138.58214158529077
94,1822.8433733028473,159.19438716215026
95,179.40768875991242,139.0562211144436
96,354.4460042730253,144.97040178359845
97,193.4133279068171,139.70912803770457
98,394.7495517279108,145.9058329967574
99,411.70877024182744,146.27120245591772
100,231.40778016355705,141.26695921233662
101,1105.6591287450276,154.85182520615484
102,217.325071656598,140.7215967165837
103,171.54481282029587,138.66695189421665
104,463.05672705929175,147.29208404270466
105,1832.3253137730442,159.23945171608705
106,399.074815665924,146.00048652100645
107,1362.6389575578694,156.6670161100745
108,273.45793906221536,142.7172108143372
109,2299.687885172494,161.21277803363458
110,391.271255303367,145.82895896031405
111,229.15606039944774,141.1820270336526
112,235.70274633956143,141.42669294324574
