nodenumber,sound-pressure,sound-intensity,rms_spldb,rms_sildb
1,21.448485802953734,2.4985001152742576,120.6073328417192,123.97679373815818
2,21.309561946007918,2.4719447655097477,120.55089052972622,123.93038762410983
3,21.19663319165327,2.432512895748244,120.5047377747246,123.86055151319611
4,21.058980989285907,2.397291397036858,120.44814713744465,123.7972082687198
5,20.919634856270882,2.3599015591593484,120.3904820832727,123.72893887205038
6,20.761184929384836,2.318913294974919,120.32444282516936,123.65284510510384
7,20.613802612889252,2.2816611010198637,120.26256234973211,123.58251138378846
8,20.418712845742387,2.2371932375527326,120.1799673181238,123.497034979001
9,20.237329603942364,2.1978082569331074,120.1024641880351,123.41989800649677
10,20.05694420954809,2.159338522636581,120.0246954161186,123.34320732648409
11,19.879575184242462,2.1223246360075665,119.94754207717102,123.26811815400974
12,19.71285040391552,2.0891960481033998,119.8743886100449,123.19979195659829
13,19.54617669030466,2.0571105583052844,119.80063649303354,123.13257633246316
14,19.398263696442257,2.030780928356223,119.73465726181911,123.07663076168186
15,19.252623544562223,2.0066026174270397,119.66919846573106,123.02461374407628
16,19.126136289145794,1.9881822931277595,119.61194500971354,122.98456201625646
17,19.00652904468288,1.972140935457763,119.55745635945867,122.94937947777869
18,18.901078293944728,1.9603962669577264,119.50913170854693,122.92343866845486
19,18.802804776341556,1.9510405255831038,119.46385282522047,122.90266290334716
20,18.71868472779069,1.9453869331668734,119.4249066803919,122.89005994467097
21,18.652072808782044,1.945034044372296,119.39394212799948,122.8892720728313
22,18.601892252672908,1.948106094962152,119.37054257655697,122.8961260511032
23,18.57950903358096,1.9572490826713012,119.36008475691933,122.91646098190509
24,18.578244851576763,1.9705707602316662,119.35949373382311,122.94592034343157
25,18.615614492730693,1.9926264537503853,119.37694761969678,122.99425891635727
26,18.691011476381547,2.0219796111923363,119.4120561696474,123.05776772030796
27,18.80648318312103,2.0577733235565825,119.46555188612622,123.13397532841148
28,18.963840198436195,2.1001878421882236,119.53792582705196,123.22258140056526
29,19.145653439967596,2.1456205314937584,119.62080395432956,123.31552916301605
30,19.363630265624188,2.1971833686870066,119.71913571696274,123.41866303022363
31,19.601728287682025,2.252552007072068,119.82528738396503,123.52674826787029
32,19.867953271280776,2.314129440783096,119.94246268430472,123.64387647548142
33,20.150789358448193,2.377568633036648,120.06524135165128,123.76133062525906
34,20.42555908953274,2.4412377958956104,120.18287914471478,123.87610085199775
35,20.708319617567426,2.5100181276429425,120.30229727422122,123.99676858017641
36,20.982248585345214,2.5774875134701603,120.4164406465015,124.11196570039301
37,21.222981289914216,2.6341598054306563,120.51552791065089,124.20642118580002
38,21.43708583568417,2.6810191930405414,120.60271502476446,124.2829992304732
39,21.586808321495617,2.7096300908572384,120.66316879183097,124.32910006570104
40,21.717190058348166,2.730509810573519,120.7154727287221,124.36243741270863
41,21.770213383315685,2.725161856965236,120.73665380373185,124.35392301658285
42,21.802101632588872,2.717085586888574,120.74936728307242,124.34103318700558
43,21.822625606099198,2.7130570323985954,120.757540124178,124.33458923358228
44,21.846005965402473,2.7104406896665814,120.766841044894,124.33039908413389
45,21.8363314292902,2.6894823919933257,120.76299363381864,124.29668705306779
46,21.85136127552792,2.6918061922548677,120.76897003507794,124.30043787846047
47,21.795007393814114,2.667871912739252,120.74654050042633,124.26164974822512
48,21.797394051604225,2.6815638823940655,120.74749159490621,124.28388147538416
49,21.585569454022913,2.522386911959923,120.66267029410156,124.01811704299342
50,21.68133404798108,2.472858978492877,120.70112010147555,123.9319935024376
51,22.155209074409186,2.5803218040587916,120.8889171415149,124.11673872246837
52,22.517570148838995,2.680769876213813,121.0298305741736,124.28259534691577
53,22.814435225360604,2.7715740588403146,121.14359453110275,124.42726487805248
54,23.038067855239547,2.8614437288329015,121.22832114858922,124.56585209794414
55,23.221400153723717,2.9381003848425276,121.29716813353404,124.68066630064993
56,23.342676642346973,3.0023051246273362,121.34241316576704,124.77454827550162
57,23.408765293762563,3.0301568525149,121.36697023143698,124.8146510982857
58,23.42760866469721,3.0515281368270424,121.37395930575445,124.84517378753495
59,23.44093362823517,3.0506230986194507,121.37889819056623,124.843885543153
60,23.3784015221411,3.0278880241608768,121.35569635339417,124.81139810263886
61,23.274899337014105,2.984965988554735,121.31715631375245,124.74939387034182
62,23.130344019160184,2.9320548856083635,121.26304192891345,124.67172095673644
63,22.93049560010189,2.8652222462409447,121.18766891273084,124.57158314461378
64,22.69116992816713,2.7954932748166534,121.09653784950385,124.46458451803588
65,22.413047190417583,2.7211402453916254,120.98941819735816,124.34750925546791
66,22.112692996085254,2.6494732877163263,120.87223281447706,124.23159545267265
67,21.80980082339756,2.5795914918425065,120.75243407532845,124.11550935852549
68,21.517006100296026,2.5114180909955017,120.63503694651948,123.99919018367056
69,21.239991023204063,2.4457646051630073,120.5224866639356,123.8841465564456
70,20.966091411131202,2.379566141607646,120.4097495860668,123.76497780803618
71,20.702485796385115,2.316554600115236,120.29984999376934,123.64842540778893
72,20.439089000450515,2.2507708568850116,120.18863078202634,123.52331283247565
73,20.191065197855306,2.191609568752203,120.08258470962267,123.40763187933146
74,19.94664319900386,2.131725376500997,119.97679647032174,123.28731255161142
75,19.720447794088276,2.0784314843581906,119.87773553238769,123.17735712529696
76,19.539063752211806,2.034668141426773,119.79747508503094,123.08493585010882
77,19.394277653646032,1.998311085550387,119.7328722626034,123.00663097614377
78,19.285324130324184,1.9708338740824547,119.68393893658295,122.94650018186118
79,19.212247966930942,1.9491343644327457,119.65096375304911,122.89841778430264
80,19.1683272461216,1.935613960395478,119.63108438968985,122.86818745747424
81,19.158017332740602,1.9278564385351746,119.62641132352873,122.85074690213409
82,19.18036448923659,1.9278371740006364,119.63653720510263,122.85070350407457
83,19.2237496584322,1.9317437760292475,119.65616213124588,122.85949521646712
84,19.285382105102418,1.9401265636632314,119.68396504772143,122.87830061944489
85,19.379061731840107,1.9550456237622167,119.72605501000527,122.91156896727782
86,19.510480225671397,1.9767255747305161,119.78475926937489,122.95946381173704
87,19.66479269795982,2.003835270894865,119.85318753732685,123.01862016655355
88,19.831622122440073,2.0345013904851017,119.92656485999696,123.08457991009064
89,20.00259307801924,2.067727551893473,120.00112608647572,123.15493314642336
90,20.183427693509948,2.1023187301692725,120.07929854967887,123.22698559580017
91,20.38679404146094,2.1428917198236492,120.16637879593344,123.31000226724905
92,20.611649186919415,2.186364884383277,120.26165492873278,123.39722643455443
93,20.854425736952276,2.234380593816966,120.36336479250403,123.49157150747546
94,21.10869956261707,2.2813947725442465,120.46862966033346,123.58200442095183
95,21.3616552313235,2.329691972727362,120.57209811562848,123.67298503262887
96,21.58505713367708,2.3719987384329646,120.66246413735401,123.75114453709195
97,21.791170503963958,2.4119856983140955,120.74501126324678,123.8237472835962
98,22.101411448145324,2.4581422005616504,120.867800279488,123.90607002689138
99,22.95606388051856,2.472631002749407,121.19734857873466,123.93159310284993
100,23.724264673843955,2.7659670915007935,121.48325529644906,124.41847008721724
101,24.351004169248977,2.953769842942353,121.70973758760753,124.70376652169472
102,24.91948398692738,3.111620617363173,121.91018098775493,124.92986640428941
103,25.279461410888754,3.2175765426305922,122.03475642452008,125.0752888709055
104,25.64742173808857,3.315465869253534,122.16027435193398,125.20544561468009
105,25.968216621011344,3.3850218358763957,122.26824259239979,125.29561474548501
106,26.24443220665082,3.4457874745289585,122.36014371324949,125.37288488003007
107,26.500719123398206,3.4766437271243165,122.4445532689178,125.41160188160504
108,26.72096156582106,3.501757586254156,122.51644173406012,125.44286078184861
109,26.885759217103946,3.50233182511634,122.56984618410145,125.443572905167
110,27.024785107614893,3.50744345591045,122.6146450721057,125.44990678421989
111,27.08058813722099,3.5147115725409788,122.63256192950539,125.45889691349174
112,27.02533277765168,3.515598411944047,122.61482109397888,125.45999259621976
113,26.84743618917645,3.5112665490828396,122.55745646318134,125.45463799104166
114,26.603534421684227,3.4890284190219667,122.47818686284887,125.42704506901295
115,26.28913836686985,3.449775911710363,122.3749271312926,125.37790885372286
116,25.89682914929148,3.3791180427368044,122.24433191871732,125.28803363249827
117,25.493720152157174,3.296164954206783,122.1080643705799,125.18008937524226
118,25.120237111524037,3.2042893494366584,121.97987477507807,125.0573172626045
119,24.759980760887025,3.1104519687395946,121.8544061445351,124.92823499402397
120,24.41359612174035,3.0154987508125677,121.73203520050264,124.79359152898061
121,24.059616294791258,2.915831919558328,121.60517402444974,124.64762485862605
122,23.696470344631088,2.8204023935225573,121.47307331577505,124.50311074567337
123,23.288523326725123,2.7118902397462152,121.32223912200267,124.3327210804267
124,22.8435632992361,2.601617204866068,121.15467706987147,124.15243395974895
125,22.44563096992561,2.499779135725927,121.00203645425644,123.97901638922919
126,22.10327634663879,2.414301998552342,120.86853315662472,123.82791593889536
127,21.822277899934956,2.338799727044552,120.75740172830007,123.6899303447983
128,21.589888096723897,2.273152874217946,120.66440791339457,123.56628643906545
129,21.4175653850332,2.21784733793199,120.59480211510653,123.45931648857542
130,25.339118928903968,2.5863175729220407,122.05523028427689,124.12681850668008
131,21.29976717791562,2.1702655429777145,120.54689721286684,123.36512875228443
132,21.227798009816723,2.1294137276797245,120.51749901687603,123.28260049504101
133,21.21536530463215,2.0996717785992085,120.51241037127136,123.22151410979659
134,26.438044249820038,2.9026812304105345,122.42398658943233,124.62799344658718
135,21.2639437869209,2.081957307675057,120.53227639682149,123.18471819684008
136,21.372243801809116,2.0756462542608207,120.5764024809509,123.17153340066065
137,27.25775621455362,3.127150211978856,122.68920214696166,124.95148742984765
138,21.536499782873364,2.0828153164844148,120.64290250745829,123.18650762704542
139,21.746031085756297,2.101515697333091,120.72700017704693,123.22532638328931
140,27.821700984404767,3.259323139353177,122.8670736606302,125.13127419894721
141,21.985781133918348,2.131903948542887,120.82223809272486,123.28767633957959
142,22.240814998996374,2.1683867910153847,120.92241403905899,123.3613675306041
143,22.511980833234293,2.2127235736616906,121.02767429334533,123.44927162715433
144,28.27938327839708,3.383689867517157,123.00879876792374,125.29390550880512
145,22.80044532709641,2.259115776342069,121.1382666769153,123.53938488440531
146,23.124100568552745,2.3087361985633206,121.26069707648902,123.63374312279069
147,28.689833716817656,3.4610073167963207,123.13396070930656,125.39202517422099
148,23.49885151220717,2.362070043474386,121.40033282653846,123.7329277178867
149,23.941302277685068,2.4219979300572114,121.56235548651603,123.84173767640596
150,29.075648881885442,3.549361116558869,123.2499884000802,125.50150187273906
151,24.454410861915953,2.5017393789917146,121.74654417817885,123.98242064685456
152,24.984738735900482,2.5789804904835254,121.93289633487606,124.11448056791913
153,29.45418463809017,3.650043182009669,123.36234018539749,125.62298002428415
154,25.40072343437777,2.620684980878455,122.07632180422476,124.18414819768222
155,25.59141193619649,2.646252398237181,122.1412850379013,124.22631264618664
156,29.837634349364606,3.7545222734090853,123.47468783689935,125.74554685089518
157,30.17493135957522,3.897280339054132,123.57232590390323,125.90761646574143
158,30.467940635481703,4.028893038081095,123.65626210135329,126.05185737582525
159,30.76517738919147,4.225421185366163,123.74058855738882,126.25870005442758
160,31.002169502888613,4.380634061667079,123.80724181512518,126.41536975698956
161,31.12301215951633,4.521891670995797,123.84103253491844,126.55320153928783
162,31.188813685855195,4.620274232299279,123.85937720707315,126.64667753486818
163,31.162243713873732,4.6642947993238915,123.85197448231077,126.68785991509446
164,30.97252199556952,4.627119754305434,123.79893148747254,126.65310739603855
165,30.564069608712018,4.497656053381477,123.68362368880952,126.52986240821745
166,27.707276511849347,2.745446467500742,122.83127686436073,124.38612979971934
167,30.03660590508087,4.322919898922053,123.53241721529818,126.35777188395451
168,29.522214812881536,4.153483151020135,123.38237880619772,126.18412453050004
169,29.16515916913269,3.34968287838879,123.27668710549547,125.25003693399546
170,29.035257854729654,4.011743127345849,123.23791383162332,126.03333117282646
171,30.408230928669173,3.7417531578151006,123.6392231819638,125.73075133849514
