nodenumber,x-coordinate,y-coordinate,z-coordinate
1,-0.05700482056,0.1463148445,-0.04600000381000001
2,-0.05613425747,0.1466543227,-0.04600000381000001
3,-0.05526369809999999,0.146993801,-0.04600000381000001
4,-0.054389502849999986,0.14732380210000004,-0.04600000381000001
5,-0.05350846796999998,0.1476350874,-0.04600000381000001
6,-0.05262742936999999,0.1479463726,-0.04600000381000001
7,-0.051746394490000014,0.14825765789999998,-0.04600000381000001
8,-0.05086535588000001,0.1485689282,-0.04600000381000001
9,-0.049984321,0.1488802135,-0.04600000381000001
10,-0.04909428209,0.14916473630000002,-0.04600000381000001
11,-0.04820374399,0.14944769440000005,-0.04600000381000001
12,-0.04731320962000002,0.1497306526,-0.04600000381000001
13,-0.046422671530000015,0.1500136107,-0.04600000381000001
14,-0.04553213343,0.15029658380000002,-0.04600000381000001
15,-0.04463645816,0.1505628228,-0.04600000381000001
16,-0.04373738915,0.15081737940000006,-0.04600000381000001
17,-0.04283832014,0.151071921,-0.04600000381000001
18,-0.0419392474,0.15132646259999996,-0.04600000381000001
19,-0.04104017839,0.1515810192,-0.04600000381000001
20,-0.04013894498,0.15182779729999998,-0.04600000381000001
21,-0.03923230618,0.1520539075,-0.04600000381000001
22,-0.03832566366,0.15228000279999998,-0.04600000381000001
23,-0.03741902113,0.15250611310000006,-0.04600000381000001
24,-0.03651237488,0.1527321935,-0.04600000381000001
25,-0.03560781479,0.15296649929999998,-0.04600000381000001
26,-0.03469278663,0.1531557739,-0.04600000381000001
27,-0.03377950191,0.1533533037,-0.04600000381000001
28,-0.0328662172,0.1535508484,-0.04600000381000001
29,-0.03195293248,0.153748408,-0.04600000381000001
30,-0.03103965147999999,0.1539459527,-0.04600000381000001
31,-0.030122088270000014,0.1541225463,-0.04600000381000001
32,-0.0292030368,0.1542912424,-0.04600000381000001
33,-0.028283985330000008,0.1544599086,-0.04600000381000001
34,-0.027364932,0.1546285897,-0.04600000381000001
35,-0.02644587867,0.15479727090000006,-0.04600000381000001
36,-0.02552470565,0.1549539417,-0.04600000381000001
37,-0.02460076101,0.15509337190000005,-0.04600000381000001
38,-0.023676818240000005,0.155232802,-0.04600000381000001
39,-0.02275287546,0.15537221730000006,-0.04600000381000001
40,-0.02182893269,0.1555116475,-0.04600000381000001
41,-0.020904742179999998,0.1556494236,-0.04600000381000001
42,-0.01997681521,0.15575924520000006,-0.04600000381000001
43,-0.01904888637,0.1558690518,-0.04600000381000001
44,-0.0181209594,0.15597887340000002,-0.04600000381000001
45,-0.01719303056999999,0.15608868,-0.04600000381000001
46,-0.016265101730000002,0.1561984867,-0.04600000381000001
47,-0.0153350411,0.1562884748,-0.04600000381000001
