nodenumber,x-coordinate,y-coordinate,z-coordinate
1,-0.07061944902,0.20993790029999995,-0.04600000381000001
2,-0.06937031447999999,0.2103584706999999,-0.04600000381000001
3,-0.06812117248999999,0.2107790410999999,-0.04600000381000001
4,-0.06686545907999998,0.21117956940000004,-0.04600000381000001
5,-0.06559753418000001,0.2115395665,-0.04600000381000001
6,-0.06432961673,0.21189956370000004,-0.04600000381000001
7,-0.06306168437000002,0.2122595608,-0.04600000381000001
8,-0.06179376692000001,0.2126195431,-0.04600000381000001
9,-0.060525838290000016,0.21297955510000002,-0.04600000381000001
10,-0.05925791711,0.2133395374,-0.04600000381000001
11,-0.0579899922,0.21369953449999995,-0.04600000381000001
12,-0.05672206730000001,0.21405953170000006,-0.04600000381000001
13,-0.05545414239,0.2144195139,-0.04600000381000001
14,-0.05418622121,0.21477952600000005,-0.04600000381000001
15,-0.052905779330000006,0.21509207790000004,-0.04600000381000001
16,-0.05161757022000001,0.21537092330000007,-0.04600000381000001
17,-0.05032936484,0.21564975379999995,-0.04600000381000001
18,-0.04904115944999999,0.21592859920000002,-0.04600000381000001
19,-0.04775295034,0.2162074447,-0.04600000381000001
20,-0.04646474123,0.2164862752,-0.04600000381000001
21,-0.04517653956999999,0.21676512060000008,-0.04600000381000001
22,-0.043888330460000013,0.2170439512,-0.04600000381000001
23,-0.042600121350000006,0.21732279660000006,-0.04600000381000001
24,-0.04131191596,0.21760162710000008,-0.04600000381000001
25,-0.04002209008,0.2178728728999999,-0.04600000381000001
26,-0.03872044756999999,0.2180777489999999,-0.04600000381000001
27,-0.03741760923999999,0.2182748765,-0.04600000381000001
28,-0.036114767189999994,0.218471989,-0.04600000381000001
29,-0.03481192514,0.2186691016,-0.04600000381000001
30,-0.03350908309,0.21886621420000002,-0.04600000381000001
31,-0.03220624849,0.21906334160000007,-0.04600000381000001
32,-0.03090340644,0.2192604542,-0.04600000381000001
33,-0.02960056439,0.2194575816,-0.04600000381000001
34,-0.02829772419999999,0.2196546942,-0.04600000381000001
35,-0.02699488401,0.2198518068,-0.04600000381000001
36,-0.02568737417,0.2200151086,-0.04600000381000001
37,-0.024374652650000002,0.22012917699999998,-0.04600000381000001
38,-0.02306193300000001,0.2202432305,-0.04600000381000001
39,-0.02174921148,0.2203573137999999,-0.04600000381000001
40,-0.02043649182,0.2204713821,-0.04600000381000001
41,-0.0191237703,0.22058546539999996,-0.04600000381000001
42,-0.01781104878,0.2206995338,-0.04600000381000001
43,-0.01649832912,0.2208136022,-0.04600000381000001
44,-0.015185608530000004,0.2209276855,-0.04600000381000001
45,-0.013872887939999995,0.2210417539,-0.04600000381000001
46,-0.012560167350000002,0.22115582230000005,-0.04600000381000001
47,-0.011244489809999994,0.22122822700000008,-0.04600000381000001
48,-0.009927801788,0.22127899530000006,-0.04600000381000001
49,-0.008611112833,0.2213297933,-0.04600000381000001
50,-0.008611112833,0.2213297933,-0.04391902685
51,-0.009937456809,0.2212786376,-0.043869104240000005
52,-0.0112634236,0.221227482,-0.04381864889999999
53,-0.012588189909999992,0.22115339340000004,-0.043767996129999986
54,-0.013909790660000004,0.2210385352,-0.04371753335
55,-0.015230701299999996,0.22092376649999992,-0.04366642237
56,-0.016551235690000003,0.22080899780000005,-0.04361531511
57,-0.017871212209999997,0.22069430350000002,-0.0435639061
58,-0.01919018291,0.2205796987,-0.04351175949000002
59,-0.02050863765,0.22046510879999998,-0.04345918074
