nodenumber,x-coordinate,y-coordinate,z-coordinate
1,-0.06557741761000001,0.184235394,-0.04600000381000001
2,-0.06448346376000001,0.18463246519999998,-0.04600000381000001
3,-0.06338530779,0.18501777949999995,-0.04600000381000001
4,-0.062279138710000015,0.1853794456,-0.04600000381000001
5,-0.06117296964000001,0.18574111160000004,-0.04600000381000001
6,-0.060066800560000015,0.1861027777,-0.04600000381000001
7,-0.058960631490000026,0.1864644438,-0.04600000381000001
8,-0.05785446614,0.18682610989999995,-0.04600000381000001
9,-0.05673791468,0.1871543229,-0.04600000381000001
10,-0.05562074855,0.1874804497,-0.04600000381000001
11,-0.05450358614,0.1878065616,-0.04600000381000001
12,-0.053386420010000005,0.1881326735,-0.04600000381000001
13,-0.052269253880000026,0.18845880030000006,-0.04600000381000001
14,-0.051143445070000015,0.1887536943,-0.04600000381000001
15,-0.05001207441,0.189026475,-0.04600000381000001
16,-0.04888070002,0.1892992556,-0.04600000381000001
17,-0.047749329360000016,0.1895720363,-0.04600000381000001
18,-0.04661795869000001,0.1898448169,-0.04600000381000001
19,-0.045486584310000015,0.19011758269999995,-0.04600000381000001
20,-0.04435521364,0.1903903633,-0.04600000381000001
21,-0.043223839249999986,0.190663144,-0.04600000381000001
22,-0.04209246859,0.1909359246,-0.04600000381000001
23,-0.040961094200000006,0.1912086904,-0.04600000381000001
24,-0.03982972354,0.19148147109999994,-0.04600000381000001
25,-0.03868376091,0.1916824132,-0.04600000381000001
26,-0.03753779829,0.19188334050000005,-0.04600000381000001
27,-0.03639183193,0.1920842826,-0.04600000381000001
28,-0.035245869310000004,0.1922852248,-0.04600000381000001
29,-0.03409990295999999,0.19248615210000009,-0.04600000381000001
30,-0.03295394406000001,0.19268709420000005,-0.04600000381000001
31,-0.031807977710000004,0.19288803640000005,-0.04600000381000001
32,-0.03066201508,0.19308897850000006,-0.04600000381000001
33,-0.029516052450000007,0.1932899058,-0.04600000381000001
34,-0.028370087970000013,0.1934908479,-0.04600000381000001
35,-0.027220431719999997,0.1936694533,-0.04600000381000001
36,-0.026066230609999998,0.1938158423,-0.04600000381000001
37,-0.02491202578000001,0.1939622164,-0.04600000381000001
38,-0.02375782281,0.1941085905,-0.04600000381000001
39,-0.02260362171,0.1942549496999999,-0.04600000381000001
40,-0.02144916914,0.194399327,-0.04600000381000001
41,-0.02029087581,0.1945087314,-0.04600000381000001
42,-0.01913258247,0.19461813570000008,-0.04600000381000001
43,-0.01797428913,0.19472753999999992,-0.04600000381000001
44,-0.01681599952,0.1948369443,-0.04600000381000001
45,-0.01565770619,0.19494634870000005,-0.04600000381000001
46,-0.014497349970000004,0.1950310916,-0.04600000381000001
47,-0.01333613787,0.19510315360000005,-0.04600000381000001
48,-0.06667074561000001,0.1838385314,-0.045960802580000015
49,-0.01217558328,0.1951751858,-0.045960802580000015
50,-0.01217558328,0.1951751858,-0.0439196825
51,-0.013345340270000004,0.1951025724,-0.04391714557999999
52,-0.014515402730000003,0.195029974,-0.0438767001
53,-0.015684394169999998,0.1949438304,-0.04383598268
54,-0.01685115881,0.19483360649999998,-0.04379511625
55,-0.01801726967,0.194723472,-0.04375376925000001
56,-0.01918293349,0.1946133822,-0.043712079519999995
57,-0.02034820989,0.1945033222,-0.043670088050000014
58,-0.02151320502000001,0.19439324740000005,-0.043627664450000006
59,-0.022673770789999995,0.19424605369999995,-0.04358500987
60,-0.023833272980000004,0.194099009,-0.04354187846000001
61,-0.02499182522,0.19395208359999996,-0.043498270210000016
62,-0.02614960074,0.1938052624,-0.04345421120999999
63,-0.02730683796,0.19365850090000006,-0.04340968281
64,-0.02845816314,0.1934754103,-0.043364785610000005
65,-0.029604900629999986,0.1932743341,-0.04331935941999999
66,-0.030750043690000006,0.1930735409,-0.04327345267
67,-0.03189332411,0.1928730756,-0.0432270132
68,-0.03303452954,0.1926729679,-0.04318029806
69,-0.034173738210000006,0.1924732178,-0.04313323274
70,-0.03531084582,0.1922738254,-0.043085992340000004
71,-0.03644538298,0.1920748949,-0.04304008931
72,-0.037576641889999984,0.1918765306,-0.042992338539999994
73,-0.03870460019,0.19167874749999994,-0.042946577069999985
74,-0.03982972354,0.19148147109999994,-0.042901862410000005
75,-0.040967971089999985,0.1912070364,-0.04288391024
76,-0.04210618138,0.1909326166,-0.04286389053
77,-0.04324421659,0.19065822660000006,-0.04284178093000001
78,-0.04438193515,0.190383926,-0.04281760007
79,-0.04551920295,0.1901097149,-0.042791403830000005
80,-0.0466558896,0.1898356527,-0.04276329279000001
81,-0.04779119045000002,0.1895619333,-0.04273291677000001
82,-0.048925839360000015,0.1892883629,-0.04270163178000002
83,-0.05005967989999999,0.1890149862,-0.04266881943
84,-0.05119283870000002,0.1887417883,-0.04263460264000001
85,-0.052319116889999996,0.18844424190000006,-0.04259914531999998
86,-0.05343624948999999,0.18811813,-0.04256208614000001
87,-0.05455355346000002,0.1877919734,-0.04252437874999999
88,-0.05566932634,0.1874662638,-0.04248559847
89,-0.0567843467,0.18714077769999998,-0.04244599863999999
90,-0.05789777637,0.1868119389,-0.04240520671
91,-0.059000656009999985,0.1864513606,-0.04236420616999997
92,-0.060103114690000015,0.18609090150000004,-0.042322345080000004
93,-0.061204917729999975,0.1857306808,-0.042279917750000014
94,-0.062306091190000024,0.18537063900000006,-0.04223698004999999
95,-0.06340584159,0.1850110739,-0.04219399764999999
96,-0.06449715048,0.18462750320000001,-0.04215034841999999
97,-0.06558458506999999,0.1842327863,-0.04210605472
98,-0.06667057425,0.18383859100000002,-0.042023960500000006
99,-0.012175395150000002,0.1951751858,-0.041945967819999985
100,-0.013354104009999994,0.1951020509,-0.04190291837
101,-0.014532758849999997,0.1950289011,-0.04182319716
102,-0.0157101322,0.1949413866,-0.04174294323
103,-0.016885116699999998,0.19483040270000004,-0.04166239873
104,-0.01805878989,0.19471955300000007,-0.04158090428
105,-0.01923159696,0.1946087927,-0.04149873182
106,-0.02040365525,0.1944980919,-0.04141595587
107,-0.021574933080000004,0.19438540939999996,-0.04133235663
108,-0.02274164371000001,0.1942374557,-0.04124825448
109,-0.0239062421,0.19408975539999998,-0.04116323589999999
110,-0.02506896853000001,0.19394229349999995,-0.04107726737999999
111,-0.026230236520000002,0.1937950402,-0.040990415960000005
112,-0.027390450239999996,0.19364789129999996,-0.04090264067
113,-0.02854339592,0.1934604645,-0.04081413522
114,-0.029690884049999998,0.1932592541,-0.04072457924
115,-0.03083521873,0.19305861,-0.04063406959
116,-0.03197586536,0.1928586066,-0.04054252058000001
117,-0.03311247006,0.1926593035,-0.04045043141
118,-0.034245200460000014,0.192460686,-0.04035763443
119,-0.0353737697,0.19226279850000005,-0.04026449472
120,-0.036497130990000015,0.19206582010000006,-0.04017402232
121,-0.03761422634,0.1918699443,-0.040079828350000006
122,-0.012175395150000002,0.1951751858,-0.04003765807
123,-0.03872476518,0.1916752309,-0.03998959437
124,-0.013362791390000002,0.1951014996,-0.039955280719999986
125,-0.03982972354,0.19148147109999994,-0.03990140185000001
126,-0.040974628179999986,0.19120542710000007,-0.03986640275
127,-0.014549772259999996,0.1950278431,-0.03983743489
128,-0.04211946204,0.1909294128000001,-0.03982732445
129,-0.04326395317999999,0.1906534731,-0.03978413716
130,-0.04440781847,0.1903776824,-0.03973687068
131,-0.015735264869999998,0.19493901730000004,-0.03971879557
132,-0.04555080831000002,0.19010208550000002,-0.03968564421
133,-0.04669261350999999,0.1898268014,-0.03963064775
134,-0.016918215900000002,0.1948272735,-0.03959972038999999
135,-0.04783165826999999,0.18955217300000005,-0.03957119584
136,-0.048969469960000005,0.1892778426,-0.03950996324
137,-0.01809918322,0.1947157383,-0.0394792445
138,-0.05010569096,0.1890038997,-0.03944571316
139,-0.051240563389999993,0.18873028460000005,-0.03937872499
140,-0.01927889884,0.1946043223,-0.03935776651
141,-0.05236728862,0.1884301752,-0.03930928931
142,-0.05348442495,0.1881040633,-0.03923669829999999
